,year,commname,region,subreg,resource,used,trying,hrvsting,giving,receving,xtotnum,xtotlbs,units,numharv,percap,totlbhrv,mupch,pcttotal,mupc,xupc,commhh
148210,2006,Shishmaref,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.653,0.64,0.56,0.573,0.507,412.279998779297,412.279998779297,lb.,229.25,0.663896918296814,229.25,1.01616883277893,0.0007682448485866,,3.72813701629639,133.0
148233,2009,Shishmaref,Arctic,Kotzebue,Land Mammals,0.854,0.73,0.674,0.562,0.719,395.0,67172.0,lb.,286.0,118.546340942383,48604.0,138.824005126953,1.0,252.191970825195,385.855194091797,123.0
148262,2014,Shishmaref,Arctic,Kotzebue,Fish,0.988,0.826,0.814,0.674,0.942,85657.796875,85657.796875,lb.,32332.30078125,138.834671020508,52534.69921875,140.468017578125,0.218999996781349,197.6708984375,197.6708984375,140.0
148411,2014,Shishmaref,Arctic,Kotzebue,Land Mammals,0.942,0.581,0.512,0.605,0.791,76022.203125,76022.203125,lb.,360.0,123.217361450195,46699.3984375,130.823364257813,0.194999992847443,161.827713012695,338.017761230469,140.0
148461,2014,Shishmaref,Arctic,Kotzebue,Marine Mammals,0.884,0.547,0.407,0.512,0.721,212886.296875,212886.296875,lb.,847.0,345.047515869141,130389.0,390.448516845703,0.545000016689301,430.481658935547,3680.29248046875,140.0
148497,2014,Shishmaref,Arctic,Kotzebue,Birds and Eggs,0.814,0.628,0.593,0.5,0.512,7482.39990234375,7482.39990234375,lb.,5439.0,12.1275062561035,4492.0,14.899507522583,0.0189999993890524,19.6740131378174,49.4947471618652,140.0
148840,2014,Shishmaref,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.57,0.512,0.512,0.244,0.186,678.700012207031,678.700012207031,lb.,414.799987792969,1.10011827945709,415.600006103516,1.93081974983215,0.0020000000949949,0.248542472720146,16.5611763000488,140.0
148852,2017,Shishmaref,Arctic,Kotzebue,Land Mammals,0.991,0.673,0.545,0.627,0.873,396.081817626953,59353.30859375,Ind.,309.0,111.04076385498,46304.0,1.12059485912323,1.0,,,141.0
148877,1993,Shungnak,Arctic,Kotzebue,Birds and Eggs,0.86,0.66,0.5,0.64,0.48,4345.0,4345.0,lb.,3950.10009765625,17.5599994659424,3950.10009765625,20.4186038970947,,,,55.0
149073,1998,Shungnak,Arctic,Kotzebue,Land Mammals,1.0,0.796,0.759,0.593,0.444,610.0,87914.0,Ind.,588.0,359.209991455078,84774.0,359.209991455078,,,,56.0
149088,2002,Shungnak,Arctic,Kotzebue,Fish,0.92,0.86,0.86,0.71,0.84,29039.0,84340.0,lb.,27425.99609375,338.712982177734,79654.0,368.166259765625,0.55530858039856,,,54.0
149121,2002,Shungnak,Arctic,Kotzebue,Land Mammals,0.98,0.69,0.69,0.53,0.86,554.0,62012.0,lb.,522.995544433594,249.044662475586,58567.00390625,254.127197265625,0.408269912004471,,,54.0
149150,2002,Shungnak,Arctic,Kotzebue,Marine Mammals,0.71,0.04,0.02,0.24,0.71,2.0,373.0,lb.,2.00222229957581,1.4968273639679,352.003875732422,2.10820746421814,0.0024538151919841,,,54.0
149164,2002,Shungnak,Arctic,Kotzebue,Birds and Eggs,0.78,0.65,0.63,0.37,0.53,1274.0,2625.0,lb.,1202.99560546875,10.542088508606,2479.14770507813,13.5154981613159,0.0172821115702391,,,54.0
149225,2002,Shungnak,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.25,0.18,0.16,0.06,0.12,53.0,53.0,Gal.,50.3105545043945,0.213935747742653,50.3105545043945,0.855742990970612,0.000350714311935,,,54.0
149229,2008,Shungnak,Arctic,Kotzebue,Land Mammals,0.977,0.727,0.727,0.477,0.705,477.0,61450.0,lb.,403.829986572266,242.974487304688,51996.5390625,248.625045776367,1.0,373.911743164063,998.688842773437,52.0
149264,2012,Shungnak,Arctic,Kotzebue,Fish,0.913,0.63,0.63,0.63,0.847,39253.3984375,39253.3984375,lb.,25964.30078125,142.999649047852,25964.30078125,156.626113891602,0.389000028371811,,,69.0
149330,2012,Shungnak,Arctic,Kotzebue,Land Mammals,0.956,0.586,0.543,0.478,0.869,57680.0,57680.0,lb.,37673.6015625,210.127502441406,37673.6015625,219.798645019531,0.570999979972839,,,69.0
149363,2012,Shungnak,Arctic,Kotzebue,Marine Mammals,0.717,0.0,0.0,0.065,0.717,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,,,69.0
149372,2012,Shungnak,Arctic,Kotzebue,Birds and Eggs,0.717,0.456,0.434,0.369,0.543,2501.30004882813,2501.30004882813,lb.,1665.0,9.11242866516113,1665.0,12.7091064453125,0.0240000002086163,,,69.0
149561,2012,Shungnak,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.347,0.304,0.304,0.152,0.108,146.800003051758,146.800003051758,lb.,97.8000030517578,0.534836053848267,97.8000030517578,1.54131424427032,0.0010000000474974,,,69.0
149573,1987,Sitka,Southeast,Juneau,Fish,0.703,,0.703,0.0,0.0,659545.0,659545.0,lb.,67999.1015625,81.8199996948242,67999.1015625,116.386909484863,0.0056408392265439,,,2871.0
149653,1987,Sitka,Southeast,Juneau,Land Mammals,0.389,,0.389,0.0,0.0,4937.0,310165.0,Ind.,509.0,38.4799995422363,31978.0,98.9203033447266,0.0026527240406721,,,2871.0
149660,1987,Sitka,Southeast,Juneau,Marine Mammals,0.02,,0.02,0.0,0.0,291.0,5703.0,Ind.,30.0,0.709999978542328,588.0,35.5,4.87756078655366e-05,,,2871.0
149664,1987,Sitka,Southeast,Juneau,Birds and Eggs,0.061,,0.061,0.0,0.0,4394.0,4298.0,Ind.,453.0,0.529999971389771,443.100006103516,8.68852424621582,3.67591710528359e-05,,,2871.0
149719,1987,Sitka,Southeast,Juneau,Plants/Greens/Mushrooms,0.071,,0.071,0.0,0.0,3113.0,3113.0,Quarts,321.0,0.389999985694885,321.0,5.4929575920105,2.6624315069057e-05,,,2871.0
149739,1996,Sitka,Southeast,Juneau,Fish,0.954,0.671,0.645,0.672,0.816,953207.0,953207.0,lb.,,111.680000305176,,117.064987182617,0.0054476070217788,0.0,1491.44958496094,3053.0
149955,1996,Sitka,Southeast,Juneau,Land Mammals,0.644,0.436,0.356,0.24,0.41,7269.0,434971.0,Ind.,,50.9599990844727,,79.1304321289063,0.0024858724791556,0.0,596.501892089844,3053.0
150002,1996,Sitka,Southeast,Juneau,Marine Mammals,0.172,0.076,0.076,0.101,0.115,1081.0,62358.0,Ind.,,7.30999994277954,,42.4999961853027,0.0003563778591342,0.0,349.512847900391,3053.0
150030,1996,Sitka,Southeast,Juneau,Birds and Eggs,0.082,0.087,0.078,0.049,0.007,5761.0,5068.0,Ind.,,0.589999973773956,,7.19512176513672,2.89637737296289e-05,0.0,32.1559028625488,3053.0
150498,1996,Sitka,Southeast,Juneau,Plants/Greens/Mushrooms,0.231,0.196,0.196,0.098,0.093,8550.0,4076.0,Quarts,,0.479999989271164,,2.07792210578918,2.3294463971979e-05,0.0,18.6512336730957,3053.0
150598,2013,Sitka,Southeast,Juneau,Fish,0.956,0.627,0.607,0.594,0.855,904498.8125,904498.8125,lb.,32076.0,114.882751464844,81125.796875,120.153854370117,0.656999945640564,88.2999801635742,4522.853515625,2965.0
150776,2013,Sitka,Southeast,Juneau,Land Mammals,0.621,0.378,0.267,0.23,0.456,204360.5,204360.5,lb.,425.0,25.9563522338867,15318.7998046875,41.8122062683106,0.148000001907349,32.4404945373535,298.250946044922,2965.0
150854,2013,Sitka,Southeast,Juneau,Marine Mammals,0.106,0.037,0.033,0.022,0.089,24224.599609375,24224.599609375,lb.,520.0,3.07682347297668,4484.0,28.9399127960205,0.0179999992251396,0.0,3027.24731445313,2965.0
150886,2013,Sitka,Southeast,Juneau,Birds and Eggs,0.103,0.094,0.085,0.015,0.019,3694.80004882813,3694.80004882813,lb.,176.0,0.46928283572197,190.100006103516,4.53841400146484,0.003000000026077,0.0,85.0512313842773,2965.0
151232,2013,Sitka,Southeast,Juneau,Plants/Greens/Mushrooms,0.3,0.248,0.248,0.111,0.139,5670.0,5670.0,lb.,415.700012207031,0.720157027244568,418.700012207031,2.39711594581604,0.0040000001899898,0.0,11.1844110488892,2965.0
151271,1987,Skagway,Southeast,Juneau,Fish,0.937,,0.472,0.217,0.818,19320.0,19320.0,lb.,,33.1599998474121,,35.3895416259766,0.0068938448093831,,,204.0
151351,1987,Skagway,Southeast,Juneau,Land Mammals,0.363,,0.092,0.062,0.323,188.0,2123.0,Ind.,,3.64000010490418,,10.027548789978,0.0007575379568152,,,204.0
151358,1987,Skagway,Southeast,Juneau,Marine Mammals,0.005,,0.0,0.0,0.005,0.0,0.0,,,0.0,,,0.0,,,204.0
151362,1987,Skagway,Southeast,Juneau,Birds and Eggs,0.186,,0.102,0.02,0.089,256.0,207.0,Ind.,,0.360000014305115,,1.93548393249512,7.38626185921021e-05,,,204.0
151417,1987,Skagway,Southeast,Juneau,Plants/Greens/Mushrooms,0.01,,0.005,0.0,0.005,12.0,12.0,Quarts,,0.0199999995529652,,2.0,4.28189105150523e-06,,,204.0
151421,2012,Skwentna,Southcentral,Susitna-Matanuska River Basin,Fish,0.9,0.866,0.866,0.5,0.633,4559.2998046875,4559.2998046875,lb.,1140.0,73.7362747192383,3904.39990234375,81.92919921875,0.457000017166138,,,35.0
151543,2012,Skwentna,Southcentral,Susitna-Matanuska River Basin,Land Mammals,0.8,0.7,0.466,0.233,0.533,4528.39990234375,4528.39990234375,lb.,198.0,73.2358474731445,3881.5,91.544807434082,0.454000025987625,,,35.0
151582,2012,Skwentna,Southcentral,Susitna-Matanuska River Basin,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lb.,0.0,0.0,0.0,,0.0,,,35.0
151600,2012,Skwentna,Southcentral,Susitna-Matanuska River Basin,Birds and Eggs,0.666,0.666,0.666,0.033,0.033,260.299987792969,260.299987792969,lb.,297.0,4.2109432220459,223.100006103516,6.32273769378662,0.0259999986737967,,,35.0
151791,2012,Skwentna,Southcentral,Susitna-Matanuska River Basin,Plants/Greens/Mushrooms,0.466,0.5,0.466,0.1,0.033,85.5999984741211,85.5999984741211,lb.,68.5,1.38443398475647,73.3000030517578,2.97088837623596,0.0080000003799796,,,35.0
151804,1982,Slana,Southcentral,Copper River Basin,Fish,0.938,,0.875,,,8723.0,8723.0,lb.,5367.89990234375,124.839996337891,5367.89990234375,133.091674804688,0.0049413694068789,,,26.0
151833,1982,Slana,Southcentral,Copper River Basin,Land Mammals,1.0,,0.75,,,322.0,7887.0,Ind.,198.0,112.870002746582,4853.25,112.870002746582,0.0044677956029772,,,26.0
151861,1982,Slana,Southcentral,Copper River Basin,Birds and Eggs,0.375,,0.375,,,242.0,141.0,Ind.,149.0,2.01999998092651,86.5,5.38666677474976,7.98731125541963e-05,,,26.0
151877,1982,Slana,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.25,,0.25,,,7.0,7.0,lb.,4.0,0.100000001490116,4.0,0.400000005960465,3.96533187085879e-06,,,26.0
151879,1987,Slana,Southcentral,Copper River Basin,Fish,0.955,0.818,0.818,0.364,0.5,6906.0,6906.0,lb.,6077.39013671875,121.540000915527,6077.39013671875,127.267013549805,0.0048685232177376,,,25.0
152019,1987,Slana,Southcentral,Copper River Basin,Land Mammals,0.727,0.682,0.591,0.409,0.5,347.0,6466.0,Ind.,305.0,113.800003051758,5690.0,156.533706665039,0.0045583359897136,,,25.0
152048,1987,Slana,Southcentral,Copper River Basin,Birds and Eggs,0.318,0.318,0.318,0.0,0.0,208.0,104.0,Ind.,183.0,1.83000004291534,91.5,5.7547173500061,7.33168853912503e-05,,,25.0
152078,1987,Slana,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.409,0.409,0.409,0.0,0.0,18.0,18.0,Quarts,16.0,0.319999992847443,16.0,0.782396018505096,1.26894610730233e-05,,,25.0
152081,2010,Slana,Southcentral,Copper River Basin,Fish,0.935,0.806,0.741,0.58,0.758,8121.39990234375,23696.30078125,,5855.0,134.515090942383,17083.400390625,143.866409301758,0.66100001335144,87.2380294799805,1716.20654296875,86.0
152204,2010,Slana,Southcentral,Copper River Basin,Land Mammals,0.79,0.758,0.37,0.37,0.725,607.0,8148.60009765625,,433.0,46.2566413879395,5870.2001953125,58.5527076721191,0.227000012993813,0.207118719816208,619.492065429688,86.0
152238,2010,Slana,Southcentral,Copper River Basin,Birds and Eggs,0.403,0.387,0.387,0.096,0.096,571.400024414063,366.0,,398.0,2.07780432701111,254.600006103516,5.15584182739258,0.0099999997764825,0.579932391643524,56.6676826477051,86.0
152401,2010,Slana,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.451,0.435,0.435,0.112,0.129,202.800003051758,269.399993896484,,146.199996948242,1.52952754497528,194.199996948242,3.39141392707825,0.0069999997504055,0.155339047312737,41.0095062255859,86.0
152417,1983,Sleetmute,Western,Middle Kuskokwim River Basin,Land Mammals,,,,,,1447.0,19300.0,Ind.,1447.0,191.089996337891,19300.0,,,,,28.0
152438,2003,Sleetmute,Western,Middle Kuskokwim River Basin,Land Mammals,0.66,0.52,0.38,0.31,0.55,23.0,7183.0,Ind.,21.0,83.4599990844727,6510.0,,,,,32.0
152446,2004,Sleetmute,Western,Middle Kuskokwim River Basin,Land Mammals,0.88,0.71,0.24,0.24,0.76,6.0,2012.0,Ind.,4.0,21.5,1180.0,,,,,29.0
152454,2005,Sleetmute,Western,Middle Kuskokwim River Basin,Land Mammals,0.37,0.16,0.0,0.0,0.37,0.0,0.0,Ind.,0.0,0.0,0.0,,,,,41.0
152463,2009,Sleetmute,Western,Middle Kuskokwim River Basin,Fish,0.969,0.969,0.813,0.625,0.813,29770.0,29770.0,lb.,25746.609375,330.084747314453,25746.609375,340.732635498047,0.008145622909069,,,37.0
152493,2009,Sleetmute,Western,Middle Kuskokwim River Basin,Land Mammals,0.781,0.781,0.5,0.344,0.594,5320.0,5320.0,lb.,4600.98388671875,58.9869728088379,4600.98388671875,75.5033264160156,0.0014556432142853,,,37.0
152521,2009,Sleetmute,Western,Middle Kuskokwim River Basin,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lb.,0.0,0.0,0.0,,0.0,,,37.0
152527,2009,Sleetmute,Western,Middle Kuskokwim River Basin,Birds and Eggs,0.719,0.719,0.656,0.188,0.281,507.0,507.0,lb.,438.898376464844,5.62690258026123,438.898376464844,7.82873392105103,0.0001388571399729,,,37.0
152590,2009,Sleetmute,Western,Middle Kuskokwim River Basin,Plants/Greens/Mushrooms,0.563,0.563,0.5,0.156,0.219,121.0,77.0,Gal.,104.533332824707,0.851388871669769,66.408332824707,1.51358020305634,2.1010037016822e-05,,,37.0
152612,1983,South Naknek,Southwest,Bristol Bay,Fish,0.952,0.905,0.905,,0.19,9497.0,13860.0,Ind.,4070.0,100.680000305176,5939.85009765625,105.756309509277,0.0037586442194879,,,49.0
152669,1983,South Naknek,Southwest,Bristol Bay,Land Mammals,0.905,0.714,0.619,,0.524,175.0,23016.0,Ind.,75.0,167.190002441406,9864.0,184.740341186523,0.0062416275031864,,,49.0
152686,1983,South Naknek,Southwest,Bristol Bay,Marine Mammals,0.143,,0.0,,0.143,0.0,0.0,,0.0,0.0,0.0,,0.0,,,49.0
152693,1983,South Naknek,Southwest,Bristol Bay,Birds and Eggs,0.714,0.571,,,0.19,,0.0,,,0.0,,,0.0,,,49.0
152716,1992,South Naknek,Southwest,Bristol Bay,Fish,1.0,0.914,0.914,0.8,0.857,22154.0,22154.0,lb.,18461.650390625,164.839996337891,18461.650390625,164.839996337891,0.0055533554404974,,,42.0
152852,1992,South Naknek,Southwest,Bristol Bay,Land Mammals,0.914,0.657,0.486,0.4,0.857,109.0,14880.0,Ind.,91.0,110.709999084473,12400.0,121.126914978027,0.0037299776449799,,,42.0
152881,1992,South Naknek,Southwest,Bristol Bay,Marine Mammals,0.286,0.171,0.086,0.086,0.257,5.0,269.0,Ind.,4.0,2.0,224.0,6.99300670623779,6.74303737469018e-05,,,42.0
152889,1992,South Naknek,Southwest,Bristol Bay,Birds and Eggs,0.686,0.6,0.514,0.343,0.486,347.0,277.0,Ind.,289.0,2.05999994277954,231.229995727539,3.00291538238525,6.94357440806925e-05,,,42.0
152988,1992,South Naknek,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.286,0.257,0.257,0.057,0.114,79.0,316.0,Gal.,65.879997253418,2.34999990463257,263.519989013672,8.21678256988525,7.92118880781345e-05,,,42.0
153117,2007,South Naknek,Southwest,Bristol Bay,Fish,1.0,0.857,0.857,0.714,0.762,2463.0,10862.0,,1989.55004882813,208.893478393555,8773.5263671875,208.893478393555,0.780974447727203,,,26.0
153245,2007,South Naknek,Southwest,Bristol Bay,Land Mammals,0.762,0.381,0.143,0.143,0.667,22.0,402.0,,18.0,7.73214292526245,324.75,10.1484375,0.028907585889101,,,26.0
153274,2007,South Naknek,Southwest,Bristol Bay,Marine Mammals,0.476,0.095,0.048,0.286,0.429,2.0,1098.0,,2.0,21.119047164917,887.0,44.3499984741211,0.078956201672554,,,26.0
153288,2007,South Naknek,Southwest,Bristol Bay,Birds and Eggs,0.381,0.286,0.238,0.095,0.19,53.0,63.0,,43.0,1.20952379703522,50.7999992370606,3.17499995231628,0.0045219562016427,,,26.0
153372,2007,South Naknek,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gal.,0.0,0.0,0.0,0.0,0.0,,,26.0
153382,2017,South Naknek,Southwest,Bristol Bay,Fish,0.913,0.783,0.783,0.478,0.391,8955.2001953125,8955.2001953125,lb.,1735.0,193.579299926758,7356.0,212.015426635742,1.0,319.572235107422,585.580139160156,28.0
153420,2018,South Naknek,Southwest,Bristol Bay,Fish,0.895,0.737,0.579,0.421,0.684,4435.7001953125,4435.7001953125,lb.,779.0,115.767753601074,3241.5,129.387481689453,1.0,161.426361083984,236.134399414063,26.0
153458,1982,South Wrangell Mountains,Southcentral,Copper River Basin,Fish,1.0,,0.6,,,1803.0,1803.0,lb.,1690.0,52.8199996948242,1690.0,52.8199996948242,0.0026991018094122,,,16.0
153487,1982,South Wrangell Mountains,Southcentral,Copper River Basin,Land Mammals,1.0,,0.733,,,427.0,4462.0,Ind.,400.0,130.720001220703,4183.0,130.720001220703,0.0066796410828828,,,16.0
153515,1982,South Wrangell Mountains,Southcentral,Copper River Basin,Birds and Eggs,0.8,,0.733,,,259.0,146.0,Ind.,243.0,4.28000020980835,136.5,5.35000038146973,0.0002185628691222,,,16.0
153531,1982,South Wrangell Mountains,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.933,,0.933,,,20.0,20.0,lb.,19.0,0.589999973773956,19.0,0.632368683815002,2.99401217489503e-05,,,16.0
153533,1987,South Wrangell Mountains,Southcentral,Copper River Basin,Fish,1.0,0.643,0.571,0.643,1.0,2565.0,2565.0,lb.,1561.41003417969,53.8400001525879,1561.41003417969,53.8400001525879,0.003876379225403,,,23.0
153673,1987,South Wrangell Mountains,Southcentral,Copper River Basin,Land Mammals,0.929,0.5,0.429,0.357,0.714,163.0,3351.0,Ind.,99.0,70.3399963378906,2039.5,75.7158203125,0.0050642285495996,,,23.0
153702,1987,South Wrangell Mountains,Southcentral,Copper River Basin,Birds and Eggs,0.714,0.714,0.714,0.214,0.0,294.0,158.0,Ind.,179.0,3.3199999332428,96.0,4.64985990524292,0.0002387789136264,,,23.0
153732,1987,South Wrangell Mountains,Southcentral,Copper River Basin,Plants/Greens/Mushrooms,0.857,0.857,0.857,0.214,0.214,301.0,302.0,Quarts,183.5,6.34000015258789,183.5,7.39790010452271,0.0004564001865219,,,23.0
153735,1994,Saint George,Southwest,Pribilof Islands,Fish,1.0,0.778,0.667,0.361,0.806,5444.0,5444.0,lb.,3919.69995117188,30.3899993896484,3919.69995117188,30.3899993896484,0.0048049427568912,,,50.0
153831,1994,Saint George,Southwest,Pribilof Islands,Land Mammals,0.528,0.056,0.056,0.139,0.472,6.0,347.0,Ind.,4.0,1.94000005722046,250.0,3.67424249649048,0.0003062665346078,,,50.0
153843,1994,Saint George,Southwest,Pribilof Islands,Marine Mammals,0.778,0.583,0.528,0.222,0.528,212.0,4436.0,Ind.,152.919998168945,24.7600002288818,3193.6201171875,31.8251914978027,0.0039152689278125,,,50.0
153854,1994,Saint George,Southwest,Pribilof Islands,Birds and Eggs,0.5,0.306,0.306,0.222,0.278,378.0,202.0,Ind.,272.0,1.12999999523163,145.729995727539,2.25999999046326,0.0001782877370715,,,50.0
153984,1994,Saint George,Southwest,Pribilof Islands,Plants/Greens/Mushrooms,0.389,0.361,0.361,0.0,0.083,27.0,107.0,Gal.,19.1700000762939,0.600000023841858,76.6999969482422,1.54241645336151,9.44395433180034e-05,,,50.0
154087,2006,Saint Michael,Arctic,Norton Sound,Fish,0.891,0.673,0.673,0.491,0.836,53004.0703125,53004.0703125,lb.,33508.3203125,116.236991882324,33508.3203125,130.470092773438,0.500791609287262,,432.034362792969,93.0
154203,2006,Saint Michael,Arctic,Norton Sound,Land Mammals,0.582,0.273,0.091,0.218,0.509,11727.599609375,11727.599609375,lb.,7414.0,25.7184219360352,7414.0,44.2035369873047,0.110804386436939,,48.6192016601563,93.0
154233,2006,Saint Michael,Arctic,Norton Sound,Marine Mammals,0.818,0.509,0.255,0.4,0.691,28199.072265625,28199.072265625,lb.,17827.0,61.8400726318359,17827.0,75.5823135375977,0.26642969250679,,214.212539672852,93.0
154289,2006,Saint Michael,Arctic,Norton Sound,Birds and Eggs,0.782,0.618,0.6,0.491,0.545,6236.56591796875,6236.56591796875,lb.,3942.65649414063,13.6766796112061,3942.65649414063,17.4934272766113,0.0589241459965706,,34.7959442138672,93.0
154758,2006,Saint Michael,Arctic,Norton Sound,Plants/Greens/Mushrooms,0.436,0.436,0.309,0.273,0.182,209.195449829102,209.195449829102,lb.,128.25,0.458761960268021,128.25,1.05132949352264,0.0019765147008001,,29.2037391662598,93.0
154782,1994,Saint Paul,Southwest,Pribilof Islands,Fish,0.952,0.655,0.619,0.56,0.762,59260.0,59260.0,lb.,31505.400390625,120.25,31505.400390625,126.313026428223,0.0044957287609577,,,158.0
154878,1994,Saint Paul,Southwest,Pribilof Islands,Land Mammals,0.583,0.25,0.238,0.274,0.429,132.0,4354.0,Ind.,70.0,8.84000015258789,2315.0,15.1629505157471,0.0003303139237686,,,158.0
154890,1994,Saint Paul,Southwest,Pribilof Islands,Marine Mammals,0.714,0.5,0.452,0.369,0.667,1984.0,63507.0,Ind.,1054.94995117188,128.869995117188,33763.19921875,180.490188598633,0.0048179253935813,,,158.0
154901,1994,Saint Paul,Southwest,Pribilof Islands,Birds and Eggs,0.524,0.345,0.345,0.262,0.345,2402.0,1444.0,Ind.,1277.0,2.9300000667572,767.679992675781,5.59160280227661,0.0001095483021344,,,158.0
155065,1994,Saint Paul,Southwest,Pribilof Islands,Plants/Greens/Mushrooms,0.452,0.44,0.44,0.048,0.036,147.0,589.0,Gal.,78.25,1.20000004768372,313.0,2.65486741065979,4.46841768280137e-05,,,158.0
155158,1980,Stebbins,Arctic,Norton Sound,Fish,,,1.0,,,211755.0,234998.0,Ind.,42351.0,618.419982910156,46999.6015625,,0.0062054358422756,,,60.0
155178,1980,Stebbins,Arctic,Norton Sound,Land Mammals,,,0.583,,,1435.0,6484.0,Ind.,287.0,17.0599994659424,1296.80004882813,,0.000171218678588,,,60.0
155194,1980,Stebbins,Arctic,Norton Sound,Marine Mammals,,,1.0,,,660.0,118100.0,Ind.,132.0,310.790008544922,23620.0,,0.0031185883563011,,,60.0
155203,1980,Stebbins,Arctic,Norton Sound,Birds and Eggs,,,0.917,,,5890.0,19115.0,Ind.,1178.0,50.2999992370606,3823.0,,0.0005047571030445,,,60.0
155221,1993,Stebbins,Arctic,Norton Sound,Birds and Eggs,0.917,0.917,0.917,0.667,0.233,16513.0,16513.0,lb.,10540.2900390625,35.0200004577637,10540.2900390625,38.2022476196289,,,,94.0
