X,Y,OBJECTID,CommunityName,EntityName,PreKindergarten,Kindergarten,FirstGrade,SecondGrade,ThirdGrade,FourthGrade,FifthGrade,SixthGrade,SeventhGrade,EighthGrade,NinthGrade,TenthGrade,EleventhGrade,TwelfthGrade,TotalEnrollmentK12,TotalEnrollmentPK12,PeriodStartDate,PeriodEndDate,SchoolYear,DataYear,AsOfDate
-17600261.5618376,8828483.69667932,4203,Crooked Creek,Johnnie John Sr. School,0,2,1,4,1,4,2,2,1,2,2,4,0,0,25,25,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17171654.5394408,9890241.20649447,4204,Hughes,Johnny Oldman School,2,3,0,3,0,2,0,0,4,0,0,1,0,0,13,15,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14968896.9533451,8036725.91658129,4205,Juneau,Johnson Youth Center,0,0,0,0,0,0,0,0,0,1,1,3,2,4,11,11,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17846476.0844111,8752051.18399209,4206,Upper Kalskag,Joseph S. & Olinga Gregory Elementary,14,12,17,10,0,0,0,0,0,0,0,0,0,0,39,53,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16444547.7135336,9571785.4721077,4207,Farmers Loop,Joy Elementary,13,35,46,44,44,47,52,30,9,7,0,0,0,0,314,327,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18098971.8989762,10128105.3590356,4208,Kotzebue,June Nelson Elementary,7,40,34,38,48,50,40,0,0,0,0,0,0,0,250,257,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14964438.7252922,8031434.814399,4209,Juneau,Juneau Community Charter School,0,11,7,8,7,9,8,14,9,9,0,0,0,0,82,82,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14964648.5202309,8031727.9894965,4210,Thane,Juneau-Douglas High School: Yadaa.at Kalé,0,0,0,0,0,0,0,0,0,0,160,151,136,140,587,587,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16817491.1605867,8354164.72923499,4211,Kachemak Selo,Kachemak Selo School,0,3,4,3,2,4,3,1,0,3,0,2,4,2,31,31,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14910930.9978275,7755469.34208389,4212,Kake,Kake Elementary & High School,0,11,8,6,11,13,6,4,10,9,5,5,7,8,103,103,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16840305.2030085,8527370.3209934,4213,Kenai,Kaleidoscope School of Arts & Science,0,36,42,42,26,44,33,0,0,0,0,0,0,0,223,223,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18146097.631387,10985618.2624858,4214,Point Lay,Kali School,12,3,6,10,7,12,7,5,9,4,8,6,4,8,89,101,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16825111.0352799,8509142.75318537,4215,Kalifornsky,Kalifornsky Beach Elementary,0,51,56,51,54,54,52,54,0,0,0,0,0,0,372,372,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17669047.3665459,9432693.28040652,4216,Kaltag,Kaltag School,1,3,1,1,2,3,1,0,3,1,2,0,0,1,18,19,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16676573.9351561,8662272.84458732,4217,Anchorage,Kasuun Elementary,0,46,28,41,32,47,56,35,0,0,0,0,0,0,285,285,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-15067147.6903193,7773283.8085695,4218,Sitka,Keet Gooshi Heen Elementary,0,0,0,66,74,77,93,0,0,0,0,0,0,0,310,310,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16837498.7379014,8524104.21992414,4219,Soldotna,Kenai Alternative High School,8,0,0,0,0,0,0,0,0,0,0,0,5,28,33,41,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16832957.8461097,8525782.7378073,4220,Kenai,Kenai Central High School,0,0,0,0,0,0,0,0,0,0,133,114,94,98,439,439,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16832199.8266125,8526132.36375325,4221,Kenai,Kenai Middle School,0,0,0,0,0,0,0,122,141,143,0,0,0,0,406,406,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16142183.2036542,8794599.05546619,4222,Tonsina,Kenny Lake School,0,3,3,9,6,4,2,3,3,4,5,1,0,3,46,46,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17970950.7344329,8582829.37044697,4223,Kwethluk,Ket'acik/Aapalluk Memorial School,0,13,19,25,22,19,23,18,16,20,35,13,10,19,252,252,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14654113.0161251,7429599.52820841,4224,Ward Cove,Ketchikan Charter School,0,12,20,17,18,23,24,23,23,24,0,0,0,0,184,184,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14658324.3096062,7430791.72796531,4225,Pennock Island,Ketchikan High School,0,0,0,0,0,0,0,0,0,0,148,117,127,140,532,532,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17859797.6219732,10148010.7284959,4226,Kiana,Kiana School,1,7,6,9,6,12,9,10,16,4,8,3,4,9,103,104,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17450106.3145825,11505732.1805891,4227,Utqiagvik,Kiita Learning Community,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26,26,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16694639.7620288,8662048.36298982,4228,Anchorage,Kincaid Elementary,0,61,58,61,72,75,83,75,0,0,0,0,0,0,485,485,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18068942.4297276,7373654.51247622,4229,King Cove,King Cove School,12,2,1,6,4,3,6,7,5,9,7,10,5,3,68,80,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16687845.1235451,8651767.62516876,4230,Anchorage,Klatt Elementary,2,59,37,45,55,56,60,43,0,0,0,0,0,0,355,357,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14816520.7933044,7470039.97428131,4231,Klawock,Klawock City School,1,10,12,12,8,5,13,5,9,12,6,9,10,8,119,120,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-15127862.0580521,8267444.94090688,4233,Klukwan,Klukwan School,0,1,0,1,1,3,1,0,0,0,0,0,0,0,7,7,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16654938.5744497,8751047.91905271,4234,Point MacKenzie,Knik Elementary School,0,2,2,0,91,73,97,0,0,0,0,0,0,0,265,265,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17464016.5388889,10129908.071337,4235,Kobuk,Kobuk School,0,0,6,3,2,4,3,4,2,2,4,0,2,0,32,32,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16964482.7389716,7923990.63966483,4236,Womens Bay,Kodiak High School,0,0,0,0,0,0,0,0,0,0,163,159,161,138,621,621,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16964147.7219622,7924009.65440795,4237,Womens Bay,Kodiak Middle School,0,0,0,0,0,0,0,158,134,143,0,0,0,0,435,435,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17226600.5033719,8276103.37930113,4238,Kokhanok,Kokhanok School,6,2,4,2,2,4,3,6,5,2,2,1,4,1,38,44,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17508942.5015364,8339163.38345391,4239,Koliganek,Koliganek School,0,4,5,3,4,5,5,6,3,4,3,0,3,1,46,46,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18206843.001264,9108002.03228626,4240,Kotlik,Kotlik School,9,5,13,11,15,14,12,19,12,14,9,6,7,7,144,153,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18098682.8714993,10128148.3546881,4241,Kotzebue,Kotzebue Middle/High School,0,0,0,0,0,0,0,50,34,52,50,43,46,51,326,326,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17939937.9921446,9590494.88735885,4242,Koyuk,Koyuk-Malimiut School,15,4,6,5,11,12,3,9,6,10,4,0,5,7,82,97,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18022316.671889,8344637.30557379,4243,Quinhagak,Kuinerrarmiut Elitnaurviat,0,12,12,15,11,12,16,16,16,15,24,17,16,19,201,201,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18008216.1993446,8580524.84134851,4244,Bethel,Kuskokwim Learning Academy,0,0,0,0,0,0,0,0,0,0,7,4,10,8,29,29,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18162622.9627071,8372425.74640045,4245,Kwigillingok,Kwigillingok School,9,10,10,12,11,10,10,8,8,8,16,4,6,6,119,128,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16438194.8837412,9568531.3762458,4246,Fairbanks,Ladd Elementary,6,48,73,50,43,49,43,47,15,6,0,0,0,0,374,380,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16692612.9826428,8668498.22183459,4247,Anchorage,Lake Hood Elementary,0,36,25,32,34,45,49,41,0,0,0,0,0,0,262,262,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16679811.878617,8669796.61088253,4248,Anchorage,Lake Otis Elementary,1,46,34,44,42,40,49,57,0,0,0,0,0,0,312,313,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17440287.3323655,8114433.93974929,4249,King Salmon,Lakeview Home School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16629425.3008751,8767323.58368506,4250,Wasilla,Larson Elementary,6,66,55,65,57,68,68,0,0,0,0,0,0,0,379,385,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16445478.454015,9565274.40655894,4251,Goldstream,Lathrop High School,0,0,0,0,0,0,0,0,0,0,251,232,230,131,844,844,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-15553869.595456,8299463.96712589,4252,Yakutat,LEAD Correspondence,0,3,2,1,0,4,0,2,1,4,2,2,0,0,21,21,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17461296.9876988,8204734.30577395,4253,Levelock,Levelock School,2,1,1,1,2,0,1,0,0,1,1,0,1,0,9,11,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18109048.9762118,8476454.38837005,4254,Tuntutuliak,Lewis Angapak Memorial School,1,10,12,11,8,12,6,13,11,10,23,9,7,12,144,145,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16964215.6439948,7924403.40377201,4255,Kodiak,Main Elementary,0,26,28,25,39,31,28,0,0,0,0,0,0,0,177,177,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17705712.9878287,8176671.59783616,4256,Manokotak,Manokotak School,1,15,8,9,8,12,10,8,8,9,12,7,5,6,117,118,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16835105.8978396,8527043.80220634,4257,Kenai,Marathon School,0,0,0,0,0,0,0,0,0,2,1,1,1,0,5,5,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18043445.4172589,8830542.01670164,4258,Marshall,Marshall School,2,4,13,11,6,7,11,10,16,7,8,7,7,8,115,117,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18148982.7444935,9488968.34298974,4259,Golovin,Martin L. Olson School,7,4,2,2,2,4,3,2,3,5,3,6,4,7,47,54,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16679287.9938426,8670263.62882565,4260,Anchorage,Martin Luther King Jr. Technical High School,0,0,0,0,0,0,0,0,0,0,0,0,59,63,122,122,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16627045.4512413,8766835.82720181,4261,Wasilla,Mat-Su Career & Tech Ed High School,0,0,0,0,0,0,0,0,0,0,200,219,198,174,791,791,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16634942.0274494,8760139.76615258,4262,Wasilla,Mat-Su Central School,0,148,148,126,164,155,162,167,170,176,155,191,200,217,2179,2179,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16625672.577461,8766290.17774329,4263,Wasilla,Mat-Su Day School,0,0,0,0,4,4,2,3,3,3,8,10,6,27,70,70,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16613533.8898612,8760102.99229861,4264,Palmer,Mat-Su Middle College School,0,0,0,0,0,0,0,0,0,0,9,9,84,85,187,187,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16598217.5462086,8761625.07942555,4265,Wasilla,Mat-Su Youth Facility,0,0,0,0,0,0,0,0,1,2,4,4,2,0,13,13,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16930352.4547139,9653603.42856872,4266,Tanana,Maudrey J. Sommer School,0,1,1,3,2,4,2,1,2,3,0,0,3,4,26,26,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17320877.4634739,9088837.25120459,4267,McGrath,McGrath School,0,6,2,2,3,1,3,2,4,2,1,3,1,0,30,30,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16679224.4269624,8668985.43064747,4268,Anchorage,McLaughlin Secondary School,0,0,0,0,0,0,0,0,1,4,7,6,15,24,57,57,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16837945.5063213,8343407.36179458,4269,Kachemak,McNeil Canyon Elementary,0,22,13,16,20,21,12,23,0,0,0,0,0,0,127,127,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18298063.0803928,10389645.7925321,4270,Kivalina,Kisimġiugtuq School,1,9,7,18,16,13,16,11,12,15,16,12,8,12,165,166,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17523750.0257265,11227167.9245816,4271,Atqasuk,Meade River School,12,5,9,4,3,7,6,5,5,2,5,6,6,2,65,77,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16655765.2295375,8767416.47560853,4272,Meadow Lakes,Meadow Lakes Elementary,31,48,51,35,39,41,49,0,0,0,0,0,0,0,263,294,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16690312.0271358,8655634.53202927,4273,Anchorage,Mears Middle School,0,0,0,0,0,0,0,0,382,397,0,0,0,0,779,779,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14981617.614122,8052317.33887097,4274,Juneau,Mendenhall River Community School,49,37,38,49,40,49,55,0,0,0,0,0,0,0,268,317,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16007476.2823325,9082960.84790057,4275,Mentasta Lake,Mentasta Lake School,4,2,2,3,0,3,2,4,2,5,0,2,4,1,30,34,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17306505.1334822,9540540.54460238,4276,Ruby,Merreline A Kangas School,3,2,2,3,1,1,3,1,1,8,2,0,0,1,25,28,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18313343.3776811,8584743.26613525,4277,Newtok,Mertarvik School,0,2,2,0,0,3,3,7,3,1,6,2,4,2,35,35,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17662094.2569747,7744626.93204208,4278,Port Heiden,Meshik School,4,2,1,1,0,1,0,1,1,3,1,2,2,1,16,20,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14647112.0837006,7386400.55086194,4279,Metlakatla,Metlakatla High School,0,0,0,0,0,0,0,0,0,0,28,24,20,17,89,89,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16409897.2332955,9557080.87200411,4280,North Pole,Midnight Sun Elementary School,12,64,40,53,56,55,57,0,0,0,0,0,0,0,325,337,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16657262.6189549,8764216.30753294,4281,Meadow Lakes,Midnight Sun Family Learning Center,0,16,27,24,20,28,22,18,19,12,0,0,0,0,186,186,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18008216.1993446,8580524.84134851,4282,Bethel,Mikelnguut Elitnaurviat,53,81,68,85,0,0,0,0,0,0,0,0,0,0,234,287,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16625375.1934526,9648563.02952932,4283,Minto,Minto School,6,2,1,6,2,4,2,7,3,6,3,2,1,3,42,48,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16633911.2041779,8724622.68615327,4284,Peters Creek,Mirror Lake Middle School,0,0,0,0,0,0,0,171,198,192,0,0,0,0,561,561,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14800608.7901884,7722435.57132043,4285,Petersburg,Mitkof Middle School,0,0,0,0,0,0,0,42,28,28,0,0,0,0,98,98,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14964307.6727518,8031347.6622752,4286,Auke Bay,Montessori Borealis Public Alternative School,14,8,23,17,20,15,17,14,15,14,0,0,0,0,143,157,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16627530.671083,8509089.57143202,4287,Moose Pass,Moose Pass School,0,2,4,2,4,3,0,0,0,0,0,0,0,0,15,15,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16676446.1981555,8679219.93462064,4288,Anchorage,Mountain View Elementary,22,47,41,50,39,45,47,0,0,0,0,0,0,0,269,291,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18226181.489551,8880311.27037206,4289,Mountain Village,Mountain Village School,0,12,15,11,23,15,16,10,23,11,13,14,14,5,182,182,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16225517.5087956,8521738.21069117,4290,Cordova,Mt. Eccles Elementary,5,27,40,29,26,19,22,17,0,0,0,0,0,0,180,185,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-15067280.9879511,7770762.45666606,4291,Sitka,Mt. Edgecumbe High School,0,0,0,0,0,0,0,0,0,0,103,113,106,81,403,403,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16828922.6842194,8526719.09656123,4292,Kenai,Mt. View Elementary,16,67,61,58,62,60,61,0,0,0,0,0,0,0,369,385,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16666742.6978878,8676142.84352699,4293,Anchorage,Muldoon Elementary,0,66,76,74,91,81,71,0,0,0,0,0,0,0,459,459,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17477736.3132464,8122916.86632459,4294,South Naknek,Naknek Elementary,7,8,8,9,8,7,7,7,0,0,0,0,0,0,54,61,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16911650.6747298,8257391.66256023,4295,Nanwalek,Nanwalek School,1,9,6,5,9,9,3,4,5,5,3,10,9,7,84,85,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18143796.464707,10320916.8818065,4296,Noatak,Napaaqtugmiut School,1,7,8,13,10,4,10,17,13,11,16,11,16,7,143,144,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-14828056.4342794,7532375.66537169,4297,Naukati Bay,Naukati School,2,1,0,2,1,0,0,0,2,4,2,0,0,1,13,15,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18336775.2685463,8506705.07595901,4298,Nightmute,Negtemiut Elitnaurviat School,6,5,15,8,7,6,7,8,6,4,6,9,5,5,91,97,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18379844.9154553,8519395.98577795,4299,Toksook Bay,Nelson Island Area School,1,16,18,16,14,7,12,8,15,14,10,9,13,20,172,173,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16596432.8632266,9493899.22278395,4300,Nenana,Nenana City School,1,4,6,6,4,4,4,7,11,8,35,35,23,16,163,164,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17242966.4241793,8337632.65095917,4301,Newhalen,Newhalen School,20,9,9,8,5,7,6,8,1,6,3,3,5,6,76,96,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16669318.7765106,8673836.78303014,4302,Anchorage,Nicholas J. Begich Middle School,0,0,0,0,0,0,0,296,316,289,0,0,0,0,901,901,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16842220.0633369,8565395.01480198,4303,Salamatof,Nikiski Middle/Senior High School,0,0,0,0,0,0,0,56,56,39,50,58,39,35,333,333,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16841946.2752757,8548204.06844692,4304,Nikiski,Nikiski North Star Elementary,11,39,41,43,37,34,46,0,0,0,0,0,0,0,240,251,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16877497.1850337,8357851.22043663,4305,Nikolaevsk,Nikolaevsk School,0,2,0,3,2,1,1,2,1,1,1,0,2,1,17,17,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16884397.5011138,8409329.53463263,4306,Ninilchik,Ninilchik School,4,11,11,7,8,10,5,9,6,3,5,4,7,12,98,102,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18410425.775634,9477261.05562392,4307,Nome,Nome Elementary,1,55,66,51,49,55,36,0,0,0,0,0,0,0,312,313,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-18412810.2525964,9488841.26519199,4308,Nome,Nome-Beltz Middle/High,0,0,0,0,0,0,0,39,39,42,61,44,44,29,298,298,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-17238600.7913449,8392359.55298306,4309,Nondalton,Nondalton School,1,1,2,2,1,3,0,1,1,1,3,2,4,2,23,24,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16441082.2776727,9568160.52721294,4310,Fairbanks,Nordale Elementary,10,39,33,35,34,36,50,45,0,0,0,0,0,0,272,282,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16402860.6942187,9543357.26219619,4311,North Pole,North Pole Elementary,10,56,57,48,59,53,42,0,0,0,0,0,0,0,315,325,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16405068.8145024,9541889.21927328,4312,North Pole,North Pole High School,0,0,0,0,0,0,0,0,0,0,197,139,151,115,602,602,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16402114.3815244,9541999.38202496,4313,North Pole,North Pole Middle School,0,0,0,0,0,0,0,174,182,161,0,0,0,0,517,517,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16679634.1983495,8663929.01410015,4316,Anchorage,Northern Lights ABC K-8 School,0,66,61,59,76,67,76,69,53,40,0,0,0,0,567,567,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
-16689600.3341353,8666448.07145141,4317,Anchorage,Northwood ABC,27,36,24,34,27,34,36,32,0,0,0,0,0,0,223,250,2021/07/01 08:00:00+00,2022/06/30 08:00:00+00,2021/2022,2022,2022/03/31 08:00:00+00
