X,Y,OBJECTID,Place,Geo_Src,e_Per_Capita_Income,m_Per_Capita_Income,e_median_Household_Income,m_median_Household_Income,e_median_Family_Income,m_median_Family_Income,e_Pop_of_Poverty_Det,m_Pop_of_Poverty_Det,e_Pop_Below_125pct_Poverty,m_Pop_Below_125pct_Poverty,e_Pop_Below_Poverty,m_Pop_Below_Poverty,e_Pop_18_64_of_Poverty_Det,m_Pop_18_64_of_Poverty_Det,e_Pop_18_64_Below_Poverty,m_Pop_18_64_Below_Poverty,e_Pop_65_plus_of_Poverty_Det,m_Pop_65_plus_of_Poverty_Det,e_Pop_65_plus_Below_Poverty,m_Pop_65_plus_Below_Poverty,e_Pop_under_18_of_Poverty_Det,m_Pop_under_18_of_Poverty_Det,e_Pop_under_18_Below_Poverty,m_Pop_under_18_Below_Poverty,e_Households_Below_Poverty,m_Households_Below_Poverty,Start_Year,End_Year,PlaceID
-17657388.0453865,7745840.42395497,6065,Port Heiden,P,38918,20936,47083,39687,71250,29060,60,28,6,7,0,9,42,24,0,9,5,5,0,9,13,9,0,9,0,9,2013,2017,{58FEECD6-E89F-44AF-B707-E2BF0B91605A}
-17018906.9014725,7939351.09939377,6066,Port Lions,P,26372,6201,32917,13201,71250,43857,214,51,61,30,50,30,144,40,43,26,48,21,1,3,22,13,6,6,9,8,2013,2017,{DDC4A50C-4C3E-4DEF-B660-9185BACAD8C5}
-14873087.3303524,7622856.10259486,6067,Port Protection,P,13654,11175,,,,,37,30,27,26,27,26,37,30,27,26,0,9,0,9,0,9,0,9,0,9,2013,2017,{F783848B-F9FA-4D67-B681-88C19008013B}
-17557289.3545486,8159923.18468303,6068,Portage Creek,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{23F7C06A-DD1B-40D8-854F-09BE816DD5EB}
-16625854.2494228,8479794.59008735,6069,Primrose,P,45424,12664,72212,33857,101705,51026,160,70,15,17,6,9,126,67,0,9,34,29,6,9,0,9,0,9,0,9,2013,2017,{52520FE3-9874-4E97-BFD4-38DEE36B1FFD}
-16512821.5697,11152322.8883704,6070,Prudhoe Bay,P,109128,7101,,,,,2089,343,44,34,16,18,1996,334,16,18,93,36,0,9,0,9,0,9,0,9,2013,2017,{A86C2FBC-0704-4117-9A7E-E4A3DD3415BD}
-18022693.7423965,8344602.51586286,6071,Quinhagak,P,17486,11265,38393,6487,41250,8797,763,143,316,63,229,53,442,136,132,26,57,17,10,6,264,41,87,32,43,14,2013,2017,{B6E9CAAD-60A0-4BA0-9CA6-A849C3DAFC42}
-16717050.1891427,9742232.5129247,6072,Rampart,P,23978,8802,50625,36547,51250,45636,34,21,9,11,0,9,14,10,0,9,5,5,0,9,15,11,0,9,0,9,2013,2017,{6202BDF2-C7DB-4E68-839D-27ED74C85EA2}
-17514413.7748041,8807696.69847597,6073,Red Devil,P,26667,11294,53750,11078,,,21,17,0,9,0,9,13,10,0,9,7,9,0,9,1,3,0,9,0,9,2013,2017,{60E24BB4-83DC-44A8-9CFE-7E855DA6622B}
-18128841.6338836,10468340.5094955,6074,Red Dog Mine,P,51647,34402,,,,,79,35,0,9,0,9,79,35,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{1A6B04A0-B2D4-4ED2-9956-796E120EA73D}
-16818268.2429901,8518988.99464746,6075,Ridgeway,P,41069,6069,96705,16818,107692,19671,2195,318,321,195,283,189,1345,253,136,89,403,146,17,27,447,178,130,122,37,33,2013,2017,{43789012-2A4F-4391-8762-748A33755153}
-17308950.6609477,9540015.86793776,6076,Ruby,P,12741,2365,27500,4643,27083,5630,188,30,84,26,80,26,105,19,39,13,19,8,4,4,64,17,37,16,18,9,2013,2017,{E0D07527-6185-42A6-87A3-465F20FDF512}
-17958449.4341672,8808069.09365902,6077,Russian Mission,P,8442,2005,33542,4252,33542,5069,348,59,214,53,120,48,195,35,65,23,15,6,3,4,138,28,52,31,23,11,2013,2017,{8DA86262-15AB-46C9-B997-7983A9FF34AB}
-16846360.4237045,8538573.48551882,6078,Salamatof,P,19055,2905,60000,11855,68125,22054,644,97,138,56,118,55,383,56,68,30,97,30,8,11,164,57,42,28,19,13,2013,2017,{2606EF00-243D-41F4-890F-E340AD1ACFA5}
-16361428.1365655,9473341.78828841,6079,Salcha,P,33150,4726,80500,28498,99141,16087,1080,219,117,83,104,77,691,174,45,33,113,56,4,7,276,86,55,46,13,12,2013,2017,{3AAD6031-4B4D-40A2-86B3-B59C6AE4046D}
-17866565.6586608,7428311.42002969,6080,Sand Point,P,31510,2371,67917,3902,74375,6684,1330,206,304,75,242,59,959,158,186,52,105,32,3,5,266,53,53,18,38,16,2013,2017,{BCCD0BE5-1002-4368-A664-108C425C91DD}
-18978195.0516515,9272224.04900901,6081,Savoonga,P,9659,1572,37708,6947,39688,6906,932,91,491,83,402,76,495,52,209,40,67,23,30,13,370,53,163,42,73,17,2013,2017,{72DFDB08-C634-4DC3-BA13-8C7F1E889436}
-14649379.7994303,7424010.4608575,6082,Saxman,P,22722,4389,40000,11001,52813,31420,375,74,74,24,57,21,253,52,38,15,50,19,6,5,72,28,13,11,9,6,2013,2017,{19994FB4-B48F-4B91-B7EA-9D86BD4F52BD}
-18432456.2977122,8821966.22863412,6083,Scammon Bay,P,8627,1393,30833,8046,35000,12045,530,53,318,56,287,55,222,26,111,29,41,12,9,5,267,39,167,41,48,16,2013,2017,{95BD0825-5CB3-4695-B177-4D026DA5894C}
-17812243.9906867,10044255.6550047,6084,Selawik,P,9479,1221,35625,5566,35288,8195,813,75,433,66,379,63,418,46,182,31,46,16,13,9,349,42,184,37,63,16,2013,2017,{E0F2C831-698F-4BCE-8AC1-4162BE7D6DCD}
-16881595.6604411,8283625.15742751,6085,Seldovia Village,P,36655,6208,70625,11187,74792,5356,180,47,13,8,11,9,114,40,6,5,36,12,2,2,30,15,3,4,4,4,2013,2017,{87E87454-91AC-49AF-B812-E5B5DF65D0C8}
-16889234.3859769,8276232.43753431,6086,Seldovia,P,32805,4787,48750,8285,68750,40053,234,46,27,18,17,14,127,32,11,10,71,19,0,9,36,18,6,8,2,3,2013,2017,{A8F5B7D5-CE39-47C3-BAB5-4BA4EDCEF514}
-16635498.343599,8422734.06749095,6087,Seward,P,26771,3598,74397,15121,88508,14611,2232,104,246,153,205,143,1510,158,69,42,248,126,12,18,474,163,124,121,34,31,2013,2017,{86E9E60C-762A-4D26-A7CC-57DC74916D5B}
-17758864.8987936,9016241.33130953,6088,Shageluk,P,21978,6651,12813,3940,67813,40441,63,21,28,12,24,10,52,16,19,7,2,5,1,3,9,7,4,5,2,2,2013,2017,{C1B6F29B-4A04-42DE-9F90-6F108C6C13A9}
-17944073.6571674,9440376.2922384,6089,Shaktoolik,P,15500,1842,56875,21504,56875,23146,282,37,77,24,45,17,162,22,25,12,17,8,0,9,103,18,20,11,8,6,2013,2017,{CEDC63C2-3647-4702-B72B-D9E842E711FE}
-18486912.9341124,9947017.19873905,6090,Shishmaref,P,11849,1735,34583,9231,29688,15431,518,55,232,43,193,38,267,29,105,23,51,13,3,3,200,35,85,22,43,11,2013,2017,{D1F96C65-49BF-4E7B-AA32-F9C4C50BB628}
-17492543.3497459,10124235.6567402,6091,Shungnak,P,11155,2451,39688,10951,43750,18305,273,48,109,39,87,38,133,27,38,15,18,9,1,1,122,30,48,28,9,12,2013,2017,{9177B2E0-91EE-4644-A900-570CEA299846}
-16178300.9077316,8861767.02927969,6092,Silver Springs,P,16512,7705,78125,30244,83750,44067,155,83,12,13,12,13,65,22,4,6,3,4,2,3,87,72,6,9,2,4,2013,2017,{EFEF6D9F-D6F7-4657-8942-88A418AFEAD4}
-15065826.601253,7770144.80039453,6093,Sitka,P,36617,2006,70765,6307,83889,9243,8656,45,1080,190,800,174,5548,52,509,117,1195,49,59,30,1913,30,232,81,114,42,2013,2017,{99E9981F-255D-4678-9D2E-704DC07798D6}
-15062828.5556362,8279546.78541121,6094,Skagway,P,39167,4482,70000,7612,78750,8249,991,89,104,53,58,17,757,92,50,15,109,31,1,3,125,29,7,8,7,6,2013,2017,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9}
-16831655.677238,8851493.4549969,6095,Skwentna,P,22349,13068,56458,32582,55417,50849,57,39,15,22,15,22,30,25,9,14,15,17,0,9,12,12,6,8,4,7,2013,2017,{6F43A244-13B0-42B5-92FB-6D2ACE90ED71}
-16026660.3157166,9028660.18236215,6096,Slana,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{92647992-DE7B-4457-BD55-CB46CE9A4C4E}
-17496129.9813628,8788985.34345363,6097,Sleetmute,P,13656,4663,46250,39314,31875,8863,83,26,42,20,35,19,49,18,18,14,3,4,0,9,31,15,17,12,4,9,2013,2017,{0250F433-FD97-4CC6-8D40-1385C394201D}
-16816573.7192222,8509749.46241112,6098,Soldotna,P,36987,6623,68662,8746,75809,24253,4452,76,531,243,288,145,2955,212,157,81,641,151,54,61,856,188,77,65,85,53,2013,2017,{D7CCEBD6-7236-44C6-9E78-19F98183CFFC}
-17477930.8702166,8118669.23946321,6099,South Naknek,P,34094,9302,,,104375,61323,47,16,13,8,7,6,37,13,7,6,8,5,0,9,2,4,0,9,2,3,2013,2017,{8C659093-914F-41E2-BE61-E3576613F3BC}
-16448483.2921245,9558782.70932766,6100,South Van Horn,P,29785,7284,72548,20807,66458,47894,496,133,168,128,84,73,386,98,52,41,15,17,0,9,95,56,32,37,14,16,2013,2017,{06C11331-3BBB-4E38-B7C8-8E9706C868E8}
-18873694.235669,7679086.13284621,6101,Saint George,P,24201,6783,56250,20020,58750,31896,84,26,4,4,4,4,55,20,4,4,13,8,0,9,16,9,0,9,0,9,2013,2017,{55AFA1A4-5677-44A5-A22C-9F9D370747CE}
-18164575.8369719,8871357.89380939,6102,Saint Mary's,P,14858,1601,45000,7154,45938,6480,538,51,176,39,134,38,313,44,69,29,40,12,0,9,185,24,65,20,29,11,2013,2017,{8AB67F75-EAB7-4DEB-8885-83230D155E9C}
-18038200.3079044,9218516.75661929,6103,Saint Michael,P,10945,1224,42813,10667,44063,12114,433,47,145,38,101,36,214,26,52,16,16,9,2,3,203,29,47,23,21,9,2013,2017,{9BB36ABC-66B2-4E89-99FA-C2128E2AFCC9}
-18955737.62556,7784767.20005179,6104,Saint Paul,P,35855,8010,63571,6173,74375,14638,464,78,82,26,59,20,334,74,49,17,48,14,2,3,82,17,8,6,11,6,2013,2017,{B7D914E8-D125-49F0-B374-8AE610E5DBC7}
-18066206.884487,9229858.29627611,6105,Stebbins,P,10650,1875,37679,4035,37500,4558,498,51,244,37,169,38,259,37,92,21,38,12,8,7,201,32,69,22,34,9,2013,2017,{28ACD99B-0BF6-4373-A5BA-4F063E34485C}
-16418305.3284638,9580072.56957883,6106,Steele Creek,P,41275,6532,86613,6929,105909,23998,7503,1014,365,273,226,208,4699,652,191,160,767,215,0,12,2037,576,35,61,18,29,2013,2017,{70C8E48C-BFDB-49A3-ABA9-0B244839932A}
-16786649.3061846,8520284.43898784,6107,Sterling,P,37770,5970,77098,12500,100527,14051,5366,599,857,356,500,249,3209,363,278,141,921,185,79,88,1236,297,143,134,78,60,2013,2017,{DC7B95CA-114F-4D3E-95BE-B7965D32E2EF}
-16596003.7469611,9878084.30819833,6108,Stevens Village,P,6880,8139,,,,,10,6,8,6,8,6,4,5,4,5,4,4,2,3,2,3,2,3,2,2,2013,2017,{169CE60B-858B-4A5D-801B-CB9E3179349B}
-17431324.8567822,8808850.30175766,6109,Stony River,P,17631,7689,,,,,36,17,21,15,21,15,19,9,7,9,1,3,1,3,16,10,13,9,3,7,2013,2017,{3C0B8851-31F2-4CA0-B3E0-A7DE145D4BB3}
-16634040.7618088,8599247.16217456,6110,Sunrise,P,81197,22170,,,,,39,52,0,9,0,9,39,52,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{C94A527A-FE5F-481B-BCAA-88435D1E5189}
-16768487.3163038,8741164.29201236,6111,Susitna,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{42EFB0E5-DFC0-4003-A9E2-0CA2A1F23F56}
-16702776.4610578,8890322.91977757,6112,Susitna North,P,31344,9672,44211,7416,49271,17931,898,238,213,122,169,117,547,166,141,101,237,82,0,9,114,74,28,43,26,23,2013,2017,{3366F161-F33D-48D6-A9DD-79C2B203D73C}
-16572949.7240962,8790607.99952188,6113,Sutton-Alpine,P,19716,3293,41786,10029,52083,10606,997,119,201,58,163,58,560,82,79,31,204,51,35,18,233,58,49,37,37,12,2013,2017,{126A149F-F9BD-42EC-8D66-E4883B8016E2}
-17372737.0858399,9097299.16392271,6114,Takotna,P,20713,10778,23750,13574,,,40,18,19,15,12,12,22,13,6,8,5,4,0,9,13,9,6,7,2,4,2013,2017,{85E095CB-FA7C-489E-81CF-7471581BE04A}
-16710391.3289343,8936181.57566601,6115,Talkeetna,P,30233,4704,59394,18325,78750,21196,946,225,105,69,34,24,584,159,34,24,129,59,0,9,233,100,0,9,0,9,2013,2017,{3EC46053-F188-4C9A-B758-A0D57EF8F834}
-15958316.6300582,9193115.8464888,6116,Tanacross,P,14349,3831,21500,8572,47500,19803,133,42,50,28,34,21,84,30,27,17,28,14,2,3,21,13,5,7,3,3,2013,2017,{57519FBB-A615-4BD0-A451-9E4C5B1C2E43}
-16629445.237862,8767312.9648586,6117,Tanaina,P,28718,1867,80980,2119,86399,7047,10439,564,855,296,789,290,6523,383,404,134,799,121,7,12,3117,278,378,206,105,47,2013,2017,{929B664D-4B19-44FF-A034-299BEAC5D45E}
-16929212.5031645,9653607.03557419,6118,Tanana,P,22598,4119,47778,12687,53750,13028,226,41,28,10,19,7,147,33,14,7,34,15,5,5,45,19,0,9,0,9,2013,2017,{52BCEDDA-9254-47D3-9A2A-3B00217A0661}
-16328534.5245761,8595687.733204,6119,Tatitlek,P,25231,10539,,,50313,48064,121,84,0,9,0,9,83,59,0,9,15,13,0,9,23,32,0,9,0,9,2013,2017,{A47812B1-7D27-455A-A423-CE6015545162}
-16187196.9424994,8870386.41137708,6120,Tazlina,P,23767,6311,62083,25090,66667,65338,300,93,71,55,41,42,212,76,27,31,13,12,0,9,75,44,14,21,3,6,2013,2017,{A3685B4F-070E-4C85-9820-DEE25ABC695E}
-18519689.6135483,9677978.83564969,6121,Teller,P,12790,1914,33750,16620,29250,12117,184,28,81,23,69,22,112,19,47,15,11,6,0,9,61,17,22,10,14,10,2013,2017,{FABC6EB5-588F-4AD5-B3AB-A8511EBA408A}
-15053544.5411622,7921459.04939632,6122,Tenakee Springs,P,34670,6735,59688,51213,78333,29784,147,60,21,16,3,3,64,29,3,3,57,26,0,9,26,26,0,9,2,3,2013,2017,{E49E42CA-BF94-44E1-9650-6B93C551222E}
-15865220.3482979,9134177.09345036,6123,Tetlin,P,13080,3664,28125,8110,29375,10161,171,62,91,41,65,26,125,52,40,15,8,6,2,3,38,19,23,19,6,5,2013,2017,{AD7719EE-1C6A-44A6-93BB-D7ABA23FFF53}
-14752373.097814,7496057.95152267,6124,Thorne Bay,P,32730,6768,51354,10569,51771,12389,561,106,58,34,44,32,338,70,32,30,126,29,8,8,97,42,4,5,17,17,2013,2017,{3F597174-5CB5-4C16-8F4A-786886325C42}
-17853285.3608513,8193477.2525473,6125,Togiak,P,14268,1866,41250,10105,48750,11128,747,84,270,56,229,55,453,55,106,25,38,14,3,3,256,46,120,36,45,12,2013,2017,{5992D3C6-F615-45B1-BE46-B0FF54252CF2}
-15917324.8423741,9183091.43721711,6126,Tok,P,27241,3559,60441,6254,61190,12569,1186,193,273,101,260,101,694,121,126,48,153,43,16,14,339,103,118,57,56,29,2013,2017,{E7AB4B30-0C1D-4536-8571-A8835525D851}
-18379653.2461127,8518590.89616114,6127,Toksook Bay,P,15211,1860,52857,8382,53500,12681,526,66,172,38,112,30,301,45,59,17,52,16,9,7,173,25,44,17,24,8,2013,2017,{976DFE6D-5070-41D4-B270-90EB077F8A48}
-16265215.1204587,8882214.49976839,6128,Tolsona,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{93A518D2-76B0-46E5-863A-02EDDEB80C98}
-16161325.5298553,8779266.76854602,6129,Tonsina,P,,,,,,,10,16,0,9,0,9,0,9,0,9,10,16,0,9,0,9,0,9,0,9,2013,2017,{793D84BA-F572-4A23-A265-0090CCDE0F70}
-16723946.420688,8934519.32735454,6130,Trapper Creek,P,27036,5029,33438,15323,49250,38355,383,80,84,43,73,43,248,73,55,32,81,33,0,9,54,19,18,19,15,13,2013,2017,{68659E20-597A-4214-97E4-BE2A722B888B}
-17917591.2190741,8648518.00957927,6131,Tuluksak,P,15983,16840,24531,3344,24500,4172,433,59,299,73,266,71,242,46,137,45,11,7,1,3,180,50,128,48,43,10,2013,2017,{08AE02CD-C624-4EB1-9BDE-DC0B7B5D224E}
-18109049.0672711,8476453.63268147,6132,Tuntutuliak,P,10466,1545,35000,6757,40625,13618,473,59,224,45,179,40,224,30,76,20,51,14,4,5,198,38,99,26,30,10,2013,2017,{E53D762F-9715-4E78-AE62-1FFB0D35EC03}
-18395700.7877218,8531414.38513811,6133,Tununak,P,9493,1779,35000,10501,37500,8991,296,42,135,29,110,25,167,26,66,18,30,11,10,5,99,20,34,11,20,6,2013,2017,{2AAC0BD8-1ED0-49FE-B5DA-1371DF532197}
-17842355.5861123,8196642.74751999,6134,Twin Hills,P,14330,5032,29167,10811,23750,20996,83,21,29,17,26,18,46,16,11,9,7,5,2,4,30,10,13,12,6,5,2013,2017,{70F9D3F0-0A22-421F-B1A4-0FF83845DECA}
-16368238.5102819,9576121.96361816,6135,Two Rivers,P,31502,15392,62448,40270,,,461,280,63,94,63,94,343,197,63,94,0,9,0,9,118,117,0,9,0,9,2013,2017,{2416B7D2-6E1E-47A0-8550-530D41B50117}
-16825205.8154774,8641473.78364105,6136,Tyonek,P,17167,4603,37917,6030,37125,9401,326,102,94,42,72,37,211,68,55,33,13,8,5,5,102,48,12,13,14,11,2013,2017,{961296AC-3BF0-47EF-AA6B-7D67C6031EDD}
-17521637.0889508,7865554.71115681,6137,Ugashik,P,20536,11453,,,28750,24496,11,7,4,4,0,9,6,5,0,9,4,3,0,9,1,2,0,9,0,9,2013,2017,{A3F13BA5-7501-4638-B3B8-55A7131B5C17}
-17899279.685261,9318504.75151891,6138,Unalakleet,P,28737,8911,61250,20156,71250,13589,682,107,123,31,92,28,427,102,47,16,94,18,5,5,161,34,40,15,23,9,2013,2017,{C3143A12-95C5-434E-A174-05E3A93C6CB4}
-18538889.9333079,7146158.06822584,6139,Unalaska,P,36514,1658,91635,4063,101563,6224,4753,129,483,95,293,67,3749,129,240,71,226,41,9,5,778,103,44,17,13,9,2013,2017,{F020D8C7-7FD0-4AFE-85DC-43D1C0A0B5F0}
-17846269.0949462,8750459.42220165,6140,Upper Kalskag,P,12116,3360,38929,6109,47500,9904,255,38,64,22,46,17,123,18,23,10,20,12,3,3,112,30,20,15,9,5,2013,2017,{50BD3072-1166-4F66-BB42-2E68C28DE654}
-16292173.0672154,8655789.26258689,6141,Valdez,P,43045,6170,94003,14293,108750,22639,3879,52,282,142,222,129,2637,206,175,104,356,119,0,9,886,206,47,50,58,51,2013,2017,{BDF957A0-FB1E-48AC-835A-A24FB2DFE444}
-16299601.2523058,10160823.0619457,6142,Venetie,P,13306,2407,26250,7081,26250,5579,164,35,88,29,86,30,107,25,59,18,13,8,0,9,44,18,27,19,14,9,2013,2017,{A3641C8B-440A-4FFF-AFC3-1602263D4212}
-17814706.4118869,11279797.9826226,6143,Wainwright,P,24788,4843,71250,19052,75250,14512,511,123,75,34,69,33,299,80,39,17,28,17,1,3,184,52,29,17,11,9,2013,2017,{0B9370B1-7BCB-4AA4-B8CF-A63AECD907D3}
-18711833.4971617,9770649.64422587,6144,Wales,P,12675,2565,31250,10176,19583,13659,157,29,79,24,65,25,93,21,29,10,7,5,1,3,57,17,35,18,15,8,2013,2017,{F8A9EA5F-A5D3-4A9C-B4B3-EDACC1AD5746}
-16636052.6106908,8760724.04599611,6145,Wasilla,P,27048,1846,60259,7748,75450,10482,9149,98,1673,321,1307,294,5524,229,737,174,1213,210,59,52,2412,192,511,169,227,63,2013,2017,{8805779A-5590-497A-82CB-9053953A6555}
-14819080.2747477,7581770.65035956,6146,Whale Pass,P,,,,,,,13,15,0,9,0,9,0,9,0,9,13,15,0,9,0,9,0,9,0,9,2013,2017,{4999C06C-E2C7-48C4-9BD9-E95833F9D114}
-18190772.5383038,9524915.03552746,6147,White Mountain,P,18612,3880,38125,20136,50625,27292,173,30,57,23,53,23,108,19,31,12,13,7,0,9,52,17,22,14,9,7,2013,2017,{7B4ACF01-3330-4839-B43B-E98C4902C151}
-16241007.0976359,9388310.4942788,6148,Whitestone,P,68050,58591,,,,,91,128,14,14,12,14,82,128,7,8,4,6,0,9,5,7,5,7,0,9,2013,2017,{9B99FA70-E5CE-4C65-94D1-2ABCA3426E73}
-15077357.902549,7986050.26291035,6149,Whitestone Logging Camp,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{1026755E-5B75-45B6-98C8-6284B2D3C08B}
-16551646.7565988,8573723.60971377,6150,Whittier,P,22938,6235,50156,9998,60313,17084,446,149,94,72,55,55,257,84,23,22,52,26,0,9,137,82,32,36,6,8,2013,2017,{52F6D695-370B-4814-8DA9-00DCC073CA83}
-16702990.3514406,8798697.77507172,6151,Willow,P,25737,3027,54620,4579,58984,11475,2095,279,400,129,344,126,1404,217,262,108,243,58,15,17,448,119,67,42,54,23,2013,2017,{60E92328-3CA2-4968-A065-270130CCEE76}
-16161929.7217349,8811864.2712632,6152,Willow Creek,P,,,,,,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2013,2017,{4957115F-806A-43E5-BBCE-B3E79864940B}
-16709890.4642513,10273864.7421366,6153,Wiseman,P,,,,,,,9,14,0,9,0,9,5,9,0,9,0,9,0,9,4,6,0,9,0,9,2013,2017,{7DC57B05-77B0-4489-8056-CFFC5747990D}
-16985380.8557374,7905712.35927335,6154,Womens Bay,P,35765,7089,69773,36375,111167,22097,869,178,116,101,116,101,552,103,42,32,107,55,0,9,210,93,74,80,25,28,2013,2017,{8BB6EEE9-AF35-4E67-98F1-D901D6743094}
-14736875.9211032,7652635.44015356,6155,Wrangell,P,29943,2119,56094,5257,67202,8593,2458,30,401,87,287,70,1434,98,154,38,543,105,45,35,481,75,88,38,59,27,2013,2017,{587C69F7-2A28-4CEE-BA2C-1A7F7DCCBED1}
-15556902.4498982,8302149.31659159,6156,Yakutat,P,30730,2860,64583,11434,81250,10794,653,81,100,39,42,22,409,69,24,14,95,21,3,3,149,31,15,13,5,5,2013,2017,{BF799AFC-92DA-47A3-89EF-4BB1B31FDE2B}
-16911618.9820708,9826137.26375013,6157,Alaska,S,35874,389,76715,894,90284,1299,720674,506,102442,2922,77865,2706,461309,388,46055,1418,77093,329,4195,378,182272,554,27615,1730,12553,691,2014,2018,{FBDAD97E-3A9C-4408-A295-197720B2C16C}
-17864787.2224834,7429017.81475925,6158,Aleutians East Borough,C,32510,2081,69706,4788,77941,5675,3415,11,690,139,525,95,2630,111,415,92,302,54,9,9,483,77,101,36,67,20,2014,2018,{A09E0C50-C6BB-40A4-BE7F-FDEBE561CD5C}
-19852584.4046835,6792787.78010287,6159,Aleutians West Census Area,C,37070,1927,85517,3718,92917,3324,5522,126,706,101,472,87,4271,113,335,69,334,37,29,18,917,120,108,39,40,15,2014,2018,{62DAD683-3FFC-4453-9FD2-D2EE794E9231}
-16686218.0875525,8675653.72291914,6160,Anchorage,C,39839,705,83280,1770,97571,2326,288946,573,34596,2480,26498,2203,188489,473,15070,1123,28637,167,1360,264,71820,354,10068,1327,4313,477,2014,2018,{41989645-CCA3-466B-9817-909C7EBD3FF1}
-17828194.9368115,8609515.82662756,6161,Bethel Census Area,C,19760,868,54212,2972,54153,3648,17542,174,6444,431,4871,331,10039,122,2656,208,1284,55,131,20,6219,120,2084,182,866,88,2014,2018,{5F365A90-E7FE-4110-A895-042798D82840}
-17479082.6841936,8121685.35202224,6162,Bristol Bay Borough,C,45259,5682,84688,10676,98472,7294,863,89,90,26,50,18,596,64,35,14,85,19,1,2,182,39,14,9,5,5,2014,2018,{CBAA2CFE-4E76-4196-AD94-319FF272CF9A}
-16587254.777931,9316925.80601147,6163,Denali Borough,C,34956,8844,84196,7160,102500,15696,2177,384,487,415,369,259,1774,500,346,264,162,65,7,7,241,89,16,22,9,10,2014,2018,{E39576F3-5473-4050-AD4E-430B55770A08}
-17649411.3818178,8181381.18887475,6164,Dillingham Census Area,C,25334,1788,58750,4339,59519,6860,4923,26,1154,143,849,113,3007,23,449,56,419,16,23,12,1497,32,377,71,164,27,2014,2018,{B7761367-B709-408C-BD0F-D9C9E2C5943F}
-16444751.118177,9567696.47175318,6165,Fairbanks North Star Borough,C,36374,1097,77095,2705,88544,3861,95430,410,10620,1289,7749,1175,62689,409,4873,593,9084,192,415,193,23657,223,2461,794,1200,293,2014,2018,{B5ACCECA-F853-4F79-AD96-1CCA33463183}
-15077988.5827901,8231204.39941615,6166,Haines Borough,C,33521,4342,64342,19415,76719,19125,2479,33,290,161,224,155,1341,126,89,59,613,157,37,48,525,117,98,111,49,45,2014,2018,{EE7CEC95-7451-4BA9-B25F-B1C7F2362518}
-15048736.4948378,7983383.94265552,6167,Hoonah-Angoon Census Area,C,35355,4273,63603,6054,72656,7499,2131,2,365,74,207,44,1387,78,136,33,415,59,13,6,329,53,58,21,39,14,2014,2018,{967B027B-54A6-488D-841D-F748CE107A1A}
-14962078.6937559,8030570.02206249,6168,Juneau,C,43276,3061,88213,3956,111886,6728,31799,181,3060,480,2514,445,21144,161,1626,243,3829,103,106,61,6826,109,782,262,333,96,2014,2018,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16817185.4041281,8509544.53082017,6169,Kenai Peninsula Borough,C,33820,1211,66684,2674,88111,4483,56934,190,9456,865,6827,784,34865,189,4272,465,8937,83,507,120,13132,87,2048,408,1061,174,2014,2018,{3D00FF95-7311-402B-9DD4-1CE3321F245E}
-14657139.8094437,7429930.42392975,6170,Ketchikan Gateway Borough,C,34900,1521,70356,3342,85295,5664,13585,87,1795,233,1433,221,8652,94,879,142,1936,52,67,24,2997,49,487,111,251,65,2014,2018,{E60C34A3-5913-4148-9A40-D84C112C6316}
-16964836.6934302,7923993.22957199,6171,Kodiak Island Borough,C,32516,2332,78281,9886,93438,8832,13373,94,1483,308,1243,282,8629,90,714,187,1227,22,124,59,3517,42,405,131,284,109,2014,2018,{2A6D400C-A4AB-4D07-92B6-DA9584C8C852}
-18166327.890096,8926584.6256831,6172,Kusilvak Census Area,C,12578,1809,35539,3260,35354,2044,8148,17,4234,168,3296,147,4413,34,1659,83,456,22,92,16,3279,26,1545,80,552,38,2014,2018,{EF9C5E4E-265E-4453-B87F-401952925FE6}
-17461200.9527081,7980415.41283284,6173,Lake and Peninsula Borough,C,24571,2555,46406,5186,48984,4160,1366,376,325,98,217,67,893,247,132,44,109,34,4,4,364,107,81,28,39,19,2014,2018,{08965FEC-CECD-4B69-9010-FEC9535D56A9}
-16598667.700856,8764845.10272645,6174,Matanuska-Susitna Borough,C,30943,675,75905,1736,91240,2121,101349,599,13535,888,10476,734,62979,568,6472,426,10946,77,816,128,27424,142,3188,424,1574,166,2014,2018,{851E4746-8FE8-4393-9369-E3F9F1633855}
