X,Y,CommunityName,HFRetailGal,EntityName,ReportingPeriod,ReportingYear,AsOfDate,OBJECTID,ReportingSeason,ReportingDate
-509341.421585239,1133719.63178881,Kwigillingok,5.95,KWIK Marina Inc.,Jul,2013,,2263,Summer,2013/07/15 08:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,5.81,City of Larsen Bay,Jul,2013,,2264,Summer,2013/07/15 08:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.74,Maserculiq Inc.,Jul,2013,,2265,Summer,2013/07/15 08:00:00+00
-80396.1108252345,1443158.11815246,McGrath,7.46,Crowley Fuel,Jul,2013,,2266,Summer,2013/07/15 08:00:00+00
218083.07061332,1695656.59737064,Minto,5,North Fork Store,Jul,2013,,2267,Summer,2013/07/15 08:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,7.31,Azachorak Fuel,Jul,2013,,2268,Summer,2013/07/15 08:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,6.25,Nelson Lagoon Enterprises,Jul,2013,,2269,Summer,2013/07/15 08:00:00+00
234989.287041507,1630972.24399515,Nenana,4.06,Nenana Heating,Jul,2013,,2270,Summer,2013/07/15 08:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,6.77,New Stuyahok Village Corporation,Jul,2013,,2271,Summer,2013/07/15 08:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,6.08,City of Nondalton,Jul,2013,,2272,Summer,2013/07/15 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,6.31,Morris Trading Post,Jul,2013,,2273,Summer,2013/07/15 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,,Kuukpik Corporation,Jul,2013,,2274,Summer,2013/07/15 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,5.35,City of Nulato,Jul,2013,,2275,Summer,2013/07/15 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,7.02,Nunapitchuk Ltd.,Jul,2013,,2276,Summer,2013/07/15 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,5.8,City of Old Harbor,Jul,2013,,2277,Summer,2013/07/15 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,4.31,Ouzinkie Native Corporation,Jul,2013,,2278,Summer,2013/07/15 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,4.94,Pelican Fuel,Jul,2013,,2279,Summer,2013/07/15 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.97,Petro Marine,Jul,2013,,2280,Summer,2013/07/15 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,7.32,Pilot Station Native Corporation,Jul,2013,,2281,Summer,2013/07/15 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,5.3,Point Baker Trading Post,Jul,2013,,2282,Summer,2013/07/15 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.74,Tigara Corporation,Jul,2013,,2283,Summer,2013/07/15 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,4.95,Kizhuyak Oil Sales,Jul,2013,,2284,Summer,2013/07/15 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,6.45,Qanirtuuq Corporation,Jul,2013,,2285,Summer,2013/07/15 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,5.92,Dineega Fuel Company,Jul,2013,,2286,Summer,2013/07/15 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,5.75,Russian Mission Corporation,Jul,2013,,2287,Summer,2013/07/15 08:00:00+00
-944349.868773236,843619.420781122,Saint George,6.49,Delta Fuel Company,Jul,2013,,2288,Summer,2013/07/15 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,6.95,Saint Michael Fuel Company,Jul,2013,,2289,Summer,2013/07/15 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,5.02,TDX Svcs,Jul,2013,,2290,Summer,2013/07/15 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,6.51,ANICA (Savoonga Native Store),Jul,2013,,2291,Summer,2013/07/15 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,6.82,Askinuk Corporation,Jul,2013,,2292,Summer,2013/07/15 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,5.12,Seldovia Fuel and Lube,Jul,2013,,2293,Summer,2013/07/15 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,6.45,Shishmaref Native Store,Jul,2013,,2294,Summer,2013/07/15 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,7.25,Henry Hill Store,Jul,2013,,2295,Summer,2013/07/15 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,7.22,Tapraq Fuel Company,Jul,2013,,2296,Summer,2013/07/15 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,5.5,Tanana Tribal Council,Jul,2013,,2297,Summer,2013/07/15 08:00:00+00
-574543.17179758,1754008.50735403,Teller,5.23,Teller Native Fuel Business,Jul,2013,,2298,Summer,2013/07/15 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.8,Petro Marine,Jul,2013,,2299,Summer,2013/07/15 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,5.64,Togiak Natives Limited,Jul,2013,,2300,Summer,2013/07/15 08:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,7.67,Nunakauiak Yupik Corporation,Jul,2013,,2301,Summer,2013/07/15 08:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,6.8,Qinarmiut Corporation,Jul,2013,,2302,Summer,2013/07/15 08:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,6.3,Unalakleet Native Corporation,Jul,2013,,2303,Summer,2013/07/15 08:00:00+00
-821101.945279297,506511.382085757,Unalaska,4.15,Delta Western,Jul,2013,,2304,Summer,2013/07/15 08:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,6.75,City of Upper Kalskag,Jul,2013,,2305,Summer,2013/07/15 08:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jul,2013,,2306,Summer,2013/07/15 08:00:00+00
409518.872278663,1262298.70131742,Valdez,4.2,North Pacific,Jul,2013,,2307,Summer,2013/07/15 08:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jul,2013,,2308,Summer,2013/07/15 08:00:00+00
-645492.756304416,1807658.53281773,Wales,6,Wales Native Store,Jul,2013,,2309,Summer,2013/07/15 08:00:00+00
-447479.312091524,1667267.50587921,White Mountain,4.85,White Mountain Native Store,Jul,2013,,2310,Summer,2013/07/15 08:00:00+00
1306628.34428561,932518.315928681,Wrangell,4.69,Wrangell Oil,Jul,2013,,2311,Summer,2013/07/15 08:00:00+00
-420708.278583235,1225426.14136511,Bethel,4.1,Delta Western,Jun,2007,,2312,Summer,2007/06/15 08:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,4.8,Brevig Mission Native Store,Jun,2007,,2313,Summer,2007/06/15 08:00:00+00
331739.412198896,1134592.127647,Chenega,3.3,Chenega Bay Utility,Jun,2007,,2314,Summer,2007/06/15 08:00:00+00
-272640.696692714,708170.914671806,Chignik,2.91,City of Chignik,Jun,2007,,2315,Summer,2007/06/15 08:00:00+00
505210.692464188,1318323.26146793,Chitina,2.84,Chitina Services,Jun,2007,,2316,Summer,2007/06/15 08:00:00+00
453138.587430948,1797102.49217214,Circle,3.5,Crowley Fuel,Jun,2007,,2317,Summer,2007/06/15 08:00:00+00
-261536.801805181,990939.243875891,Clark's Point,5.13,City of Clark's Point,Jun,2007,,2318,Summer,2007/06/15 08:00:00+00
449342.259478468,1201051.13508385,Cordova,3.7,Hovers Mover,Jun,2007,,2319,Summer,2007/06/15 08:00:00+00
1296030.65760968,812250.477347349,Craig,3.06,Petro Marine,Jun,2007,,2320,Summer,2007/06/15 08:00:00+00
-394885.190734183,1816964.93492238,Deering,3.86,Deering IRA,Jun,2007,,2321,Summer,2007/06/15 08:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.58,Crowley Petroleum,Jun,2007,,2322,Summer,2007/06/15 08:00:00+00
-255124.356889429,1013454.33727143,Dillingham,3.77,Delta Western,Jun,2007,,2323,Summer,2007/06/15 08:00:00+00
604270.153138677,1705897.93684688,Eagle,2.73,Telegraph Hill Services,Jun,2007,,2324,Summer,2007/06/15 08:00:00+00
-533862.500488994,1465251.0985118,Emmonak,4.71,Emmonak Corp. Tank Farm,Jun,2007,,2325,Summer,2007/06/15 08:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.47,Alaska Petroleum,Jun,2007,,2326,Summer,2007/06/15 08:00:00+00
-136929.048131091,1645322.79517116,Galena,4.27,Crowley Marine,Jun,2007,,2327,Summer,2007/06/15 08:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.65,ANICA (Gambell Native Store),Jun,2007,,2328,Summer,2007/06/15 08:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.84,Crowley Fuel,Jun,2007,,2329,Summer,2007/06/15 08:00:00+00
-431919.643857906,1649447.6365716,Golovin,4.42,Golovin Public Utilities,Jun,2007,,2330,Summer,2007/06/15 08:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.08,Mumtram Pikkai Village Corporation,Jun,2007,,2331,Summer,2007/06/15 08:00:00+00
-307074.484708072,1451345.5736835,Grayling,5,HYL Grayling Fuel Company,Jun,2007,,2332,Summer,2007/06/15 08:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.24,Gustavus Dray ,Jun,2007,,2333,Summer,2007/06/15 08:00:00+00
244851.204268498,1554216.24330167,Healy,3.2,Fisher Fuel,Jun,2007,,2334,Summer,2007/06/15 08:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,5.25,Holy Cross Oil Company,Jun,2007,,2335,Summer,2007/06/15 08:00:00+00
138629.431092521,1075412.72159425,Homer,2.65,Home Run Oil,Jun,2007,,2336,Summer,2007/06/15 08:00:00+00
1076331.88668661,1052302.38252826,Hoonah,3.4,Hoonah Trading ,Jun,2007,,2337,Summer,2007/06/15 08:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.15,Crowley Marine,Jun,2007,,2338,Summer,2007/06/15 08:00:00+00
-11727.409237893,1787572.07370767,Hughes,6,City of Hughes,Jun,2007,,2339,Summer,2007/06/15 08:00:00+00
-110126.419518891,1751240.80768989,Huslia,5,Huslia Gas and Oil,Jun,2007,,2340,Summer,2007/06/15 08:00:00+00
1128714.87957736,1089944.96465042,Juneau,3.28,Delta Western,Jun,2007,,2341,Summer,2007/06/15 08:00:00+00
1198537.96643152,956568.247197351,Kake,3.94,Kake Tribal Fuel,Jun,2007,,2342,Summer,2007/06/15 08:00:00+00
399600.549366245,2270028.55604022,Kaktovik,1.5,Kaktovik Inupiat Corporation,Jun,2007,,2343,Summer,2007/06/15 08:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.5,Kaltag Cooperative,Jun,2007,,2344,Summer,2007/06/15 08:00:00+00
-281947.629636162,1904401.94665282,Kiana,6,Kiana Traditional Council,Jun,2007,,2345,Summer,2007/06/15 08:00:00+00
-529656.810844552,593924.882474006,King Cove,2.87,Peter Pan Seafood,Jun,2007,,2346,Summer,2007/06/15 08:00:00+00
95027.5224326542,866747.9369809,Kodiak,2.93,Petro Marine,Jun,2007,,2347,Summer,2007/06/15 08:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,6.1,Kokhanok Tribal Council,Jun,2007,,2348,Summer,2007/06/15 08:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.96,Kotlik Yupik Enterprises,Jun,2007,,2349,Summer,2007/06/15 08:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,4.02,Crowley Fuel,Jun,2007,,2350,Summer,2007/06/15 08:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.34,Koyuk Native Corporation,Jun,2007,,2351,Summer,2007/06/15 08:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,4.7,KWIK Marina Inc.,Jun,2007,,2352,Summer,2007/06/15 08:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,3.3,City of Larsen Bay,Jun,2007,,2353,Summer,2007/06/15 08:00:00+00
-422939.120937902,1348502.57937497,Marshall,4.74,Maserculiq Inc.,Jun,2007,,2354,Summer,2007/06/15 08:00:00+00
-80396.1108252345,1443158.11815246,McGrath,4.83,Crowley Fuel,Jun,2007,,2355,Summer,2007/06/15 08:00:00+00
218083.07061332,1695656.59737064,Minto,3.2,North Fork Store,Jun,2007,,2356,Summer,2007/06/15 08:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,4.67,Azachorak Fuel,Jun,2007,,2357,Summer,2007/06/15 08:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,3.98,Nelson Lagoon Enterprises,Jun,2007,,2358,Summer,2007/06/15 08:00:00+00
234989.287041507,1630972.24399515,Nenana,2.64,Nenana Heating,Jun,2007,,2359,Summer,2007/06/15 08:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,4.7,New Stuyahok Village Corporation,Jun,2007,,2360,Summer,2007/06/15 08:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,5.55,City of Nondalton,Jun,2007,,2361,Summer,2007/06/15 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,4.55,Morris Trading Post,Jun,2007,,2362,Summer,2007/06/15 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,1.25,Kuukpik Corporation,Jun,2007,,2363,Summer,2007/06/15 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,5,City of Nulato,Jun,2007,,2364,Summer,2007/06/15 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,4.5,Nunapitchuk Ltd.,Jun,2007,,2365,Summer,2007/06/15 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,3.5,City of Old Harbor,Jun,2007,,2366,Summer,2007/06/15 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,2.68,Ouzinkie Native Corporation,Jun,2007,,2367,Summer,2007/06/15 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,3.75,Pelican Fuel ,Jun,2007,,2368,Summer,2007/06/15 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.06,Petro Marine,Jun,2007,,2369,Summer,2007/06/15 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,4.75,Pilot Station Native Corporation,Jun,2007,,2370,Summer,2007/06/15 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,4.15,Point Baker Trading Post,Jun,2007,,2371,Summer,2007/06/15 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.35,Tigara Corporation,Jun,2007,,2372,Summer,2007/06/15 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,3.7,Kizhuyak Oil Sales,Jun,2007,,2373,Summer,2007/06/15 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,4.73,Qanirtuuq Corporation,Jun,2007,,2374,Summer,2007/06/15 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,4.55,Dineega Fuel Company,Jun,2007,,2375,Summer,2007/06/15 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.99,Russian Mission Corporation,Jun,2007,,2376,Summer,2007/06/15 08:00:00+00
-944349.868773236,843619.420781122,Saint George,4.47,Delta Fuel Company,Jun,2007,,2377,Summer,2007/06/15 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,4.65,Saint Michael Fuel Company,Jun,2007,,2378,Summer,2007/06/15 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,3.25,TDX Svcs,Jun,2007,,2379,Summer,2007/06/15 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,4.69,ANICA (Savoonga Native Store),Jun,2007,,2380,Summer,2007/06/15 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5,Askinuk Corporation,Jun,2007,,2381,Summer,2007/06/15 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,3.08,Seldovia Fuel and Lube,Jun,2007,,2382,Summer,2007/06/15 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,5.09,Shishmaref Native Store,Jun,2007,,2383,Summer,2007/06/15 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,5.9,Henry Hill Store,Jun,2007,,2384,Summer,2007/06/15 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,4.85,Tapraq Fuel Company,Jun,2007,,2385,Summer,2007/06/15 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.39,Tanana Tribal Council,Jun,2007,,2386,Summer,2007/06/15 08:00:00+00
-574543.17179758,1754008.50735403,Teller,4.79,Teller Native Fuel Business,Jun,2007,,2387,Summer,2007/06/15 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.01,Petro Marine,Jun,2007,,2388,Summer,2007/06/15 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,3.96,Togiak Natives Limited,Jun,2007,,2389,Summer,2007/06/15 08:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,5.24,Nunakauiak Yupik Corporation,Jun,2007,,2390,Summer,2007/06/15 08:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,4.85,Qinarmiut Corporation,Jun,2007,,2391,Summer,2007/06/15 08:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,4.63,Unalakleet Native Corporation,Jun,2007,,2392,Summer,2007/06/15 08:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.17,Delta Western,Jun,2007,,2393,Summer,2007/06/15 08:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5,City of Upper Kalskag,Jun,2007,,2394,Summer,2007/06/15 08:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jun,2007,,2395,Summer,2007/06/15 08:00:00+00
409518.872278663,1262298.70131742,Valdez,2.69,North Pacific,Jun,2007,,2396,Summer,2007/06/15 08:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.45,Olgoonik Corporation,Jun,2007,,2397,Summer,2007/06/15 08:00:00+00
-645492.756304416,1807658.53281773,Wales,3.8,Wales Native Store,Jun,2007,,2398,Summer,2007/06/15 08:00:00+00
-447479.312091524,1667267.50587921,White Mountain,4.29,White Mountain Native Store,Jun,2007,,2399,Summer,2007/06/15 08:00:00+00
1306628.34428561,932518.315928681,Wrangell,3.5,Petro Marine,Jun,2007,,2400,Summer,2007/06/15 08:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.6,Kokarmiut Corporation,Nov,2006,,2401,Winter,2006/11/15 09:00:00+00
-766479.910475392,525927.743350198,Akutan,2.6,City of Akutan,Nov,2006,,2402,Winter,2006/11/15 09:00:00+00
57879.5116973947,1844678.29560101,Alatna,4.5,Alatna Traditional Council,Nov,2006,,2403,Winter,2006/11/15 09:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.2,Nunamiut Corporation,Nov,2006,,2404,Winter,2006/11/15 09:00:00+00
231980.126647679,1606209.55215741,Anderson,2.46,Nenana Heating,Nov,2006,,2405,Winter,2006/11/15 09:00:00+00
1144736.49530355,1001399.30409643,Angoon,3.58,Angoon Oil and Gas,Nov,2006,,2406,Winter,2006/11/15 09:00:00+00
-316464.020166387,1423712.40568258,Anvik,4,Deloyges Inc.,Nov,2006,,2407,Winter,2006/11/15 09:00:00+00
354055.304168875,2041227.33626006,Arctic Village,6.36,Arctic Village Traditional Council,Nov,2006,,2408,Winter,2006/11/15 09:00:00+00
-1366062.6920054,452266.93070329,Atka,5.19,Atka Native Store,Nov,2006,,2409,Winter,2006/11/15 09:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,3.89,Atmautluak Limited,Nov,2006,,2410,Winter,2006/11/15 09:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Nov,2006,,2411,Winter,2006/11/15 09:00:00+00
-420708.278583235,1225426.14136511,Bethel,3.98,Crowley Fuel,Nov,2006,,2412,Winter,2006/11/15 09:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,4.8,Brevig Mission Native Store,Nov,2006,,2413,Winter,2006/11/15 09:00:00+00
331739.412198896,1134592.127647,Chenega,3,Chenega Bay Utility,Nov,2006,,2414,Winter,2006/11/15 09:00:00+00
-272640.696692714,708170.914671806,Chignik,2.9,City of Chignik,Nov,2006,,2415,Winter,2006/11/15 09:00:00+00
505210.692464188,1318323.26146793,Chitina,2.69,Crowley Fuel,Nov,2006,,2416,Winter,2006/11/15 09:00:00+00
453138.587430948,1797102.49217214,Circle,2.65,Central Corner,Nov,2006,,2417,Winter,2006/11/15 09:00:00+00
-261536.801805181,990939.243875891,Clark's Point,4.45,City of Clark's Point,Nov,2006,,2418,Winter,2006/11/15 09:00:00+00
449342.259478468,1201051.13508385,Cordova,3.44,Hovers Mover,Nov,2006,,2419,Winter,2006/11/15 09:00:00+00
1296030.65760968,812250.477347349,Craig,3,Petro Marine,Nov,2006,,2420,Winter,2006/11/15 09:00:00+00
-394885.190734183,1816964.93492238,Deering,3.86,Deering IRA,Nov,2006,,2421,Winter,2006/11/15 09:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.35,Delta Fuel Company,Nov,2006,,2422,Winter,2006/11/15 09:00:00+00
-255124.356889429,1013454.33727143,Dillingham,3.77,Delta Western,Nov,2006,,2423,Winter,2006/11/15 09:00:00+00
604270.153138677,1705897.93684688,Eagle,3.25,Eagle Trading,Nov,2006,,2424,Winter,2006/11/15 09:00:00+00
-533862.500488994,1465251.0985118,Emmonak,4.71,Emmonak Corp. Tank Farm,Nov,2006,,2425,Winter,2006/11/15 09:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.25,Petro Star - Flint Hill,Nov,2006,,2426,Winter,2006/11/15 09:00:00+00
-136929.048131091,1645322.79517116,Galena,4.27,Crowley Marine,Nov,2006,,2427,Winter,2006/11/15 09:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.65,ANICA (Gambell Native Store),Nov,2006,,2428,Winter,2006/11/15 09:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.69,Crowley Fuel,Nov,2006,,2429,Winter,2006/11/15 09:00:00+00
-431919.643857906,1649447.6365716,Golovin,4.42,Golovin Public Utilities,Nov,2006,,2430,Winter,2006/11/15 09:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.08,Mumtram Pikkai Village Corporation,Nov,2006,,2431,Winter,2006/11/15 09:00:00+00
-307074.484708072,1451345.5736835,Grayling,5,HYL Grayling Fuel Company,Nov,2006,,2432,Winter,2006/11/15 09:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.08,Gustavus Dray ,Nov,2006,,2433,Winter,2006/11/15 09:00:00+00
244851.204268498,1554216.24330167,Healy,2.59,Keith's Healy Service,Nov,2006,,2434,Winter,2006/11/15 09:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,5.25,Holy Cross Oil Company,Nov,2006,,2435,Winter,2006/11/15 09:00:00+00
138629.431092521,1075412.72159425,Homer,2.55,Home Run Oil,Nov,2006,,2436,Winter,2006/11/15 09:00:00+00
1076331.88668661,1052302.38252826,Hoonah,3.28,Hoonah Trading,Nov,2006,,2437,Winter,2006/11/15 09:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.15,Crowley Marine,Nov,2006,,2438,Winter,2006/11/15 09:00:00+00
-11727.409237893,1787572.07370767,Hughes,6,City of Hughes,Nov,2006,,2439,Winter,2006/11/15 09:00:00+00
-110126.419518891,1751240.80768989,Huslia,4.5,Huslia Gas and Oil,Nov,2006,,2440,Winter,2006/11/15 09:00:00+00
1128714.87957736,1089944.96465042,Juneau,3.07,Reliable Oil,Nov,2006,,2441,Winter,2006/11/15 09:00:00+00
1198537.96643152,956568.247197351,Kake,3.78,Kake Tribal Fuel,Nov,2006,,2442,Winter,2006/11/15 09:00:00+00
399600.549366245,2270028.55604022,Kaktovik,1.5,Kaktovik Inupiat Corporation,Nov,2006,,2443,Winter,2006/11/15 09:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.5,Kaltag Cooperative,Nov,2006,,2444,Winter,2006/11/15 09:00:00+00
-281947.629636162,1904401.94665282,Kiana,4.5,Kiana Traditional Council,Nov,2006,,2445,Winter,2006/11/15 09:00:00+00
-529656.810844552,593924.882474006,King Cove,2.64,Peter Pan Seafood,Nov,2006,,2446,Winter,2006/11/15 09:00:00+00
95027.5224326542,866747.9369809,Kodiak,2.76,Petro Marine,Nov,2006,,2447,Winter,2006/11/15 09:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,6.1,Kokhanok Tribal Council,Nov,2006,,2448,Winter,2006/11/15 09:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.96,Kotlik Yupik Enterprises,Nov,2006,,2449,Winter,2006/11/15 09:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,3.86,Kikiktagruk Inupiat Corporation,Nov,2006,,2450,Winter,2006/11/15 09:00:00+00
