X,Y,OBJECTID,Place,Geo_Src,e_Pop_Total,m_Pop_Total,e_Pop_Male,m_Pop_Male,e_Pop_Female,m_Pop_Female,Start_Year,End_Year,PlaceID,IsMostRecent
-16432793.9877687,9597343.51160326,4385,Fox,P,195,300,128,197,67,103,2018,2022,{DF0AA24E-FAFB-4033-9E30-014BC53D341A},
-16799889.6251575,8367196.72013879,4386,Fox River,P,712,184,341,83,371,113,2018,2022,{B93DB68F-0ECD-4E8C-8511-88FA35BB40CF},
-16842489.7784406,8338861.63035312,4387,Fritz Creek,P,2163,220,1100,130,1063,125,2018,2022,{4B339CC2-7B7F-4B2F-8003-C1DE90E459CD},
-16782773.8061664,8512348.26522147,4388,Funny River,P,1072,281,513,129,559,201,2018,2022,{CF70B6E1-31BB-4019-97D8-DD470A6AD914},
-16174930.5308121,8931084.928701,4389,Gakona,P,155,86,98,59,57,33,2018,2022,{ED284F88-6827-4DC4-B028-5F0BFA6CF129},
-17463481.4673962,9540909.30970136,4390,Galena,P,627,114,280,64,347,84,2018,2022,{9CB98028-F75A-4D46-A951-AB787D2CF82E},
-19115652.3162477,9293331.31835673,4391,Gambell,P,426,72,224,43,202,35,2018,2022,{961462BD-8155-4FFF-863B-A652CC389066},
-15084889.2779131,7979062.95814535,4392,Game Creek,P,0,10,0,10,0,10,2018,2022,{6506427D-91A9-4004-B55F-B5D8AC6ECBEC},
-16613317.4039532,8758849.9036378,4393,Gateway,P,6241,545,3071,295,3170,327,2018,2022,{A1A00D41-E402-42E4-B4DE-FF2EE4036F66},
-16444783.7969041,8810336.16300173,4394,Glacier View,P,216,63,96,38,120,46,2018,2022,{723F2211-DF24-4A26-B478-AC2F7B43D3AF},
-16200078.5853976,8885907.89955149,4395,Glennallen,P,522,179,267,95,255,117,2018,2022,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8},
-16461866.9911581,9589250.74599279,4396,Goldstream,P,2798,875,1158,437,1640,530,2018,2022,{C63A334D-9CE5-410F-9042-CB548BBECC87},
-18149163.7092426,9488854.6563609,4397,Golovin,P,185,50,115,29,70,24,2018,2022,{D18E8CFB-89C1-437A-ADAA-399023E0587C},
-17987254.5448644,8205983.87575918,4398,Goodnews Bay,P,118,41,48,18,70,26,2018,2022,{86CBBCFB-1DC1-4C75-A1A2-84F6C19F0635},
-17818435.347773,9077346.19079628,4399,Grayling,P,210,52,116,32,94,28,2018,2022,{DD04D244-B150-4D0C-83D9-26AAE567CC97},
-16182723.4384067,8923110.2138984,4400,Gulkana,P,69,39,36,22,33,24,2018,2022,{5A851423-1D34-45BF-9EE7-8765E762667F},
-15110403.2200725,8054653.85527571,4401,Gustavus,P,710,153,362,103,348,85,2018,2022,{3D5231FD-4F19-414E-A871-FAFF3941FF8F},
-15077988.5827901,8231204.39941615,4402,Haines,P,1762,116,898,142,864,109,2018,2022,{0E1213D7-970C-4532-B874-5742D6D4989B},
-16834155.0181038,8310709.31435036,4403,Halibut Cove,P,211,102,130,63,81,51,2018,2022,{74696C73-F1AA-4DBA-8D8F-2D4FFAEFCC7E},
-16891397.2203785,8385282.91736017,4404,Happy Valley,P,748,127,401,70,347,76,2018,2022,{452DEEAD-0063-4786-BCAF-5835043C441F},
-16319358.7215527,9444737.68062037,4405,Harding-Birch Lakes,P,285,186,179,115,106,78,2018,2022,{55DEA83C-221E-4084-B00F-536B59BE5069},
-16587254.777931,9316925.80601147,4406,Healy,P,865,212,468,205,397,83,2018,2022,{8905A89B-A676-4C0A-BEB5-C17AD570F833},
-16111658.2040413,9349746.071627,4407,Healy Lake,P,26,20,16,17,10,10,2018,2022,{093A0B52-9C15-4F33-8872-681E456A939D},
-14844209.8903727,7855606.08949882,4408,Hobart Bay,P,0,10,0,10,0,10,2018,2022,{6882E91E-F23E-4649-BC1E-168B1173F2E7},
-14766533.0256532,7456025.7270008,4409,Hollis,P,138,52,97,36,41,22,2018,2022,{6B0D4814-B112-41E9-8F10-11A29507E7CA},
-17785718.6399316,8906350.75108969,4410,Holy Cross,P,277,78,185,58,92,30,2018,2022,{6F84CE74-EDA0-4424-A080-4A7C0F08E5DF},
-16868465.81571,8321603.53233034,4411,Homer,P,5623,37,2880,111,2743,113,2018,2022,{74B62695-129C-4E06-A228-C50EFCC9A872},
-15077747.2756412,7990363.35004359,4412,Hoonah,P,896,139,565,102,331,69,2018,2022,{67C77481-D454-4AD4-8099-C6A3005285DE},
-18489770.3696312,8748753.13931634,4413,Hooper Bay,P,801,267,365,160,436,119,2018,2022,{8D01840C-135C-49A1-A1FE-5C63881EEF8A},
-16655870.3446364,8607003.67067398,4414,Hope,P,133,109,59,51,74,77,2018,2022,{B94A5304-F56C-49FE-A615-8E72E73F6255},
-16675818.5394593,8772227.92788698,4415,Houston,P,1613,184,908,114,705,91,2018,2022,{15846556-C6AB-448D-B51D-2DE0E8727969},
-17171946.3984402,9889412.09162593,4416,Hughes,P,34,15,18,12,16,8,2018,2022,{9D089209-6790-456D-85A0-4D3282C8B989},
-17409778.5580137,9795714.29290359,4417,Huslia,P,182,79,85,42,97,43,2018,2022,{049CEFC6-7BD3-4DA4-98C6-3D0DBE9942E3},
-14785845.8993254,7401935.14035916,4418,Hydaburg,P,328,66,170,43,158,40,2018,2022,{BDF65BBA-7D3D-4EFD-8DC7-59E48EA68082},
-14474374.0343285,7541662.57032641,4419,Hyder,P,16,22,0,10,16,22,2018,2022,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049},
-17355102.7045931,8251041.6914682,4420,Igiugig,P,69,25,20,12,49,19,2018,2022,{729C1584-C0E2-49D1-B9B4-275E3D55B9D1},
-17244068.1727719,8345325.87716697,4421,Iliamna,P,28,14,10,7,18,10,2018,2022,{5ADEA6FC-9615-4F6E-9B68-F73ADD743B06},
-17753695.8436945,7539216.10761165,4422,Ivanof Bay,P,0,10,0,10,0,10,2018,2022,{1D96F2EA-F1A3-4CC9-868D-090FD22E1CD6},
-14962078.6937559,8030570.02206249,4423,Juneau,P,32108,,16461,170,15647,170,2018,2022,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF},
-16859641.2601891,8325962.6009038,4424,Kachemak,P,787,174,375,84,412,102,2018,2022,{3D257994-65F8-4489-A35E-C42F284CB327},
-14910666.7973801,7754898.24217148,4425,Kake,P,473,73,229,47,244,44,2018,2022,{2F5F6904-B47C-439D-9AC1-64135C4403A6},
-15986909.7903373,11110050.6733152,4426,Kaktovik,P,201,67,115,41,86,36,2018,2022,{9B8441F9-AEFE-4E1D-BD2C-725FCCBB0299},
-16825114.5363892,8508889.41408404,4427,Kalifornsky,P,8380,930,4441,504,3939,575,2018,2022,{644B47A1-3B29-48C4-8EF0-4585B2204F2E},
-17669178.6093313,9433180.26880334,4428,Kaltag,P,197,60,118,42,79,34,2018,2022,{5790AC9E-408E-42C0-BDC7-490DB0451EAD},
-17191812.8544779,7875966.31581525,4429,Karluk,P,27,25,18,16,9,12,2018,2022,{BF30433A-BCB7-443D-A9C4-767CA6C76820},
-14739137.9815801,7467308.14069165,4430,Kasaan,P,82,41,56,28,26,17,2018,2022,{559A9BCF-E97B-4506-925E-E21FB8E9FED9},
-18091584.5955234,8601655.73883504,4431,Kasigluk,P,389,97,200,48,189,54,2018,2022,{3816D857-92C5-45BF-B884-7D2529E878D4},
-16837835.1503007,8472439.76775224,4432,Kasilof,P,279,213,132,92,147,140,2018,2022,{CB8D5160-2521-4803-9207-2BBA48832C17},
-16836940.0550994,8525261.80014671,4433,Kenai,P,7477,21,3810,228,3667,227,2018,2022,{C4939227-7B0D-42C1-9C0D-69118EE45B96},
-16135471.4316221,8797146.85900219,4434,Kenny Lake,P,222,150,110,92,112,75,2018,2022,{FF44E793-74FE-4F17-9EB7-78D774DF5F63},
-14654990.9162499,7428611.09414802,4435,Ketchikan,P,8168,29,4208,97,3960,105,2018,2022,{081D88E7-5D78-4E36-AC3C-F753262F026C},
-17859800.6739083,10148712.9875954,4436,Kiana,P,422,87,219,58,203,44,2018,2022,{A1701483-F114-4FB2-A478-D0F6039C3EA8},
-18068407.5166425,7373424.0257155,4437,King Cove,P,1108,195,651,142,457,85,2018,2022,{E3FB0AD1-05D8-4D22-919A-F24830556C1F},
-17440162.6519755,8111835.38200596,4438,King Salmon,P,383,87,202,51,181,60,2018,2022,{DEFFD70D-72D8-4A79-B7DF-81586E965AFF},
-18260619.958368,8385588.62001007,4439,Kipnuk,P,572,104,284,55,288,59,2018,2022,{6A1D2CBB-7422-4993-9496-87DE4AB29609},
-18316505.1749368,10366459.5653727,4440,Kivalina,P,769,115,457,65,312,64,2018,2022,{88062838-37F6-4578-9FDD-4DBF5CACD276},
-14816182.7919307,7470236.42532992,4441,Klawock,P,804,113,485,83,319,47,2018,2022,{F3CDD092-3609-4B82-9B09-D35DB0E7375F},
-15127859.6907318,8267444.07424887,4442,Klukwan,P,67,27,38,16,29,15,2018,2022,{F28EF005-C4A1-4868-9B6A-826AD9633025},
-16580028.1120657,8740873.84114758,4443,Knik River,P,822,154,485,99,337,71,2018,2022,{77794617-74AE-484C-B2E5-D017D4597CC2},
-16655714.6823623,8745478.90504789,4444,Knik-Fairview,P,18619,941,9445,575,9174,524,2018,2022,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2},
-17464065.8494158,10129812.4308815,4445,Kobuk,P,133,47,67,26,66,27,2018,2022,{319107E2-FB9A-474B-8237-6A8CFF382E09},
-16976634.2280902,7912500.5859791,4446,Kodiak Station,P,2113,341,1170,250,943,176,2018,2022,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6},
-16964810.0032464,7923958.71370175,4447,Kodiak,P,5584,17,2976,179,2608,181,2018,2022,{98F61372-E8BA-41BD-8291-B2318BB0C9F0},
-17226600.518734,8276102.93550347,4448,Kokhanok,P,115,35,43,15,72,26,2018,2022,{89EB5E58-676F-4DA4-9449-8BD556A1E98C},
-17508963.5754292,8339075.78973649,4449,Koliganek,P,234,62,123,27,111,44,2018,2022,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE},
-18132505.0153914,8390712.90338429,4450,Kongiganak,P,353,129,215,78,138,57,2018,2022,{833744EB-91EC-4A96-AD90-A5E91FAB1250},
-18207030.3691102,9108375.1410012,4451,Kotlik,P,1272,273,674,150,598,143,2018,2022,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB},
-18099768.7786604,10126683.8369314,4452,Kotzebue,P,3088,35,1504,127,1584,146,2018,2022,{209A76C3-F9A4-4015-987C-78C5A44BE669},
-17940791.6661426,9590131.05061116,4453,Koyuk,P,300,50,184,29,116,28,2018,2022,{DF841D28-31A1-4978-A650-B56C189E60FD},
-17555384.4663315,9577302.8184872,4454,Koyukuk,P,74,33,33,19,41,21,2018,2022,{25A4F514-7ADF-4F62-873B-6D2F16141D13},
-14803010.3126139,7722744.71658289,4455,Kupreanof,P,10,9,5,5,5,5,2018,2022,{3F03290E-B081-4B92-9E0F-33F6E0CD513B},
-17971145.4974555,8582606.65894544,4456,Kwethluk,P,561,122,308,69,253,61,2018,2022,{FF083E35-08C8-468F-B328-F69992F18FB7},
-18162622.9977728,8372425.50262535,4457,Kwigillingok,P,589,125,285,68,304,73,2018,2022,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0},
-16318130.0675161,8930597.59519651,4458,Lake Louise,P,0,10,0,10,0,10,2018,2022,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F},
-16955593.3935033,9320016.71615323,4459,Lake Minchumina,P,14,17,7,14,7,9,2018,2022,{3087F3EA-5475-4180-9982-992F736DFD19},
-17141134.9695474,7870692.35234777,4460,Larsen Bay,P,46,35,27,24,19,15,2018,2022,{9F0EF727-1805-4199-AD1B-40C49AF1B61C},
-16591724.6508932,8771546.38230086,4461,Lazy Mountain,P,1639,186,801,102,838,115,2018,2022,{2F86B48B-D348-47DD-ABED-46CE01770ECC},
-17461297.2333809,8204734.30143702,4462,Levelock,P,28,18,16,11,12,11,2018,2022,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF},
-17303170.2041395,8707886.2976349,4463,Lime Village,P,9,9,6,6,3,4,2018,2022,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647},
-16536343.4316493,9747450.1731674,4464,Livengood,P,13,17,8,12,5,12,2018,2022,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85},
-14653808.2147877,7479750.7540715,4465,Loring,P,0,10,0,10,0,10,2018,2022,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C},
-16635708.391233,8415896.93445414,4466,Lowell Point,P,0,10,0,10,0,10,2018,2022,{338A7ACA-098D-4B9F-A871-233477997E11},
-17851683.5351611,8744430.24802144,4467,Lower Kalskag,P,261,50,146,31,115,28,2018,2022,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC},
-15088934.3864226,8248350.92947506,4468,Lutak,P,12,17,6,9,6,9,2018,2022,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B},
-16768852.5220459,9607288.16563892,4469,Manley Hot Springs,P,17,18,5,9,12,14,2018,2022,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4},
-17705913.8131994,8175966.41116261,4470,Manokotak,P,629,137,307,63,322,100,2018,2022,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD},
-18043572.4903501,8831085.13782125,4471,Marshall,P,215,82,114,45,101,48,2018,2022,{2F8EE675-06A4-4B7A-9275-369FEB17B896},
-15910193.5326733,8725903.36024418,4472,McCarthy,P,2,4,2,4,0,10,2018,2022,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6},
-17320016.2456881,9088035.75716921,4473,McGrath,P,226,54,80,26,146,39,2018,2022,{44BA33DB-984D-44E1-BF2D-7E1A353E586D},
-16653791.2223806,8770592.36336415,4474,Meadow Lakes,P,8773,615,4612,373,4161,320,2018,2022,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC},
-18500504.6828178,8486293.83389184,4475,Mekoryuk,P,315,68,166,39,149,41,2018,2022,{06A5691A-049B-426D-85BC-73439735D4DB},
-16312568.937712,8870865.86834204,4476,Mendeltna,P,89,81,49,41,40,54,2018,2022,{E3BABD89-94E5-4656-A111-C38FD33CFD08},
-16007473.5812763,9082960.2236536,4477,Mentasta Lake,P,165,72,98,43,67,39,2018,2022,{138A74FA-943C-4AC3-B538-9484C09C2AD1},
-18312850.5233261,8584353.38864479,4478,Mertarvik,P,0,10,0,10,0,10,2018,2022,{52F580FF-4AE6-48D4-920A-DD72272CB458},
-14646673.5424591,7386373.0340335,4479,Metlakatla,P,1437,143,798,98,639,71,2018,2022,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3},
-16961477.2111266,7928659.53235301,4480,Mill Bay,P,3617,508,1908,304,1709,259,2018,2022,{F4E131A4-D045-4C7B-BE4E-02795735ED5A},
-16625372.2633009,9648562.63957605,4481,Minto,P,113,43,70,27,43,25,2018,2022,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273},
-16380722.0850337,9532036.72492509,4482,Moose Creek,P,584,256,366,188,218,119,2018,2022,{7656A688-D4F7-4599-B494-E946C7AC2CF6},
-16627600.5420972,8508842.83181085,4483,Moose Pass,P,199,133,128,76,71,64,2018,2022,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8},
-15142952.2694062,8277526.31402885,4484,Mosquito Lake,P,154,105,89,64,65,48,2018,2022,{4D3AB901-46B6-47E7-B8D1-D6869F97799F},
-18225925.6316089,8880405.82604958,4485,Mountain Village,P,884,218,459,118,425,138,2018,2022,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3},
-15069876.6494535,8215047.31303803,4486,Mud Bay,P,62,39,47,39,15,16,2018,2022,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F},
-15919999.1890567,8947883.20778217,4487,Nabesna,P,0,10,0,10,0,10,2018,2022,{8DFCE93A-8EBA-43DF-B553-ABE121D98529},
-17479376.8443896,8121874.34956953,4488,Naknek,P,418,69,261,51,157,31,2018,2022,{BECA4B02-6040-43FA-93A9-D551AD5AB86B},
-16911648.2488555,8257391.34851405,4489,Nanwalek,P,172,61,58,28,114,46,2018,2022,{69A94C10-7F0D-42A7-93D9-CE014277D75A},
-18030710.251107,8555972.40526561,4490,Napakiak,P,692,201,343,107,349,102,2018,2022,{16F1264E-DF67-4828-9E72-1AB821AB3F99},
-18006283.530458,8559134.86082334,4491,Napaskiak,P,582,175,314,96,268,85,2018,2022,{6D864316-582B-4749-A178-D9BAD04003D1},
-14828054.3032904,7532374.78884243,4492,Naukati Bay,P,120,57,77,35,43,26,2018,2022,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC},
-16339354.2411854,8856734.61993626,4493,Nelchina,P,135,80,68,44,67,40,2018,2022,{53719238-336A-4B67-82E2-32339DE9CD8E},
-17944907.8374528,7558655.74748399,4494,Nelson Lagoon,P,94,34,58,25,36,13,2018,2022,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4},
-16596705.4106321,9494118.57909316,4495,Nenana,P,508,102,213,64,295,81,2018,2022,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4},
-17511812.5389782,8278631.08924201,4496,New Stuyahok,P,603,119,325,107,278,140,2018,2022,{0C233779-E987-4620-A2DB-33C5FF299964},
-17242810.2824521,8337875.4437307,4497,Newhalen,P,92,35,46,19,46,21,2018,2022,{510DC86B-4E8B-482F-9372-E63914E50E7D},
-18326462.7845401,8611340.58389327,4498,Newtok,P,96,46,53,29,43,24,2018,2022,{258C640B-3DF8-425C-8445-188CD6A6A660},
-18337655.9794882,8507384.34559754,4499,Nightmute,P,70,40,41,25,29,22,2018,2022,{A83F4C9F-FA93-4FC6-974A-39BA917BA023},
-16842296.7149326,8565135.78311455,4500,Nikiski,P,4405,572,2355,327,2050,333,2018,2022,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6},
-16877494.7269881,8357850.89811094,4501,Nikolaevsk,P,204,73,115,43,89,35,2018,2022,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465},
-17184970.4341065,9103618.82484689,4502,Nikolai,P,87,28,48,22,39,18,2018,2022,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D},
-18797429.6399184,6971927.37217408,4503,Nikolski,P,12,13,5,6,7,8,2018,2022,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3},
-16884395.0269268,8409329.21584389,4504,Ninilchik,P,964,207,545,122,419,117,2018,2022,{95A8CBA5-6323-4734-AA72-89B097FBD56F},
-18143796.8286104,10320918.1028848,4505,Noatak,P,536,99,317,69,219,42,2018,2022,{03C93982-6D21-4D8C-B2D5-1090F45A812A},
-18413196.6569092,9477390.9548207,4506,Nome,P,3710,29,1858,151,1852,144,2018,2022,{72E9842F-ABE0-4390-9A93-917EDB1CF17B},
-17238665.9936197,8392588.83172381,4507,Nondalton,P,40,22,20,15,20,12,2018,2022,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB},
-17927650.6375876,10108740.5135686,4508,Noorvik,P,654,142,361,56,293,126,2018,2022,{E4853413-2729-4F25-AE7D-845D797872A7},
-16621193.7990509,8769215.24278473,4509,North Lakes,P,10262,682,5400,440,4862,387,2018,2022,{DCAD0CFE-6A84-4C8F-9B32-597927D02D3A},
-16403093.5556691,9544105.931038,4510,North Pole,P,2816,605,1511,376,1305,290,2018,2022,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC},
-15800040.489472,9090883.18343825,4511,Northway,P,252,115,136,69,116,53,2018,2022,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F},
-16809133.5953391,11139817.5718352,4512,Nuiqsut,P,564,227,235,75,329,167,2018,2022,{E24B0E44-1B59-4C79-8A8F-F7A2113EFF2F},
-17600207.5728864,9535893.19480848,4513,Nulato,P,249,87,137,65,112,39,2018,2022,{95F04BB3-8B3B-4FFF-841A-95C8338ED9C6},
-18351241.1290629,8986179.48097778,4514,Nunam Iqua,P,59,42,33,30,26,17,2018,2022,{9E739177-0E1D-4131-A1AD-63F6A6F5E677},
-18084675.6015324,8602260.85547479,4515,Nunapitchuk,P,827,155,398,80,429,93,2018,2022,{8D2790CB-3234-4141-9014-F2DED1D38D0C},
-17063460.2332565,7803865.32814964,4516,Old Harbor,P,155,68,85,42,70,33,2018,2022,{126AE679-2933-4FD0-B985-FB1844FFBCA3},
-18008305.9955458,8562415.17398092,4517,Oscarville,P,88,39,43,21,45,19,2018,2022,{EADA3236-1E4C-4F64-8A35-0630C3D630AE},
-16976666.0145915,7951214.90047514,4518,Ouzinkie,P,90,43,44,23,46,27,2018,2022,{758654AC-720A-4314-AC3E-4F1FC39187C4},
-16599712.8974775,8764843.81359529,4519,Palmer,P,6091,62,3110,112,2981,117,2018,2022,{EDA8ED1A-C25C-4FF0-8681-021AAF1072C9},
-16196540.7094912,9108212.20575538,4520,Paxson,P,0,10,0,10,0,10,2018,2022,{6A728042-64AA-46F0-A81D-FDE32F20CFCB},
-17154285.2929459,8352742.85902232,4521,Pedro Bay,P,13,9,3,4,10,9,2018,2022,{EC18C954-9E22-45E3-BD54-DD7AF4302791},
-15165026.1288301,7959059.7915705,4522,Pelican,P,57,26,28,16,29,15,2018,2022,{ED8A6F74-E397-4BA1-8052-EEF92A6C4F8B},
-17715761.416882,7540834.94765662,4523,Perryville,P,85,37,33,21,52,21,2018,2022,{4C04DC5F-DBC0-42D6-BFF7-62C40E838EAA},
-14800790.4763991,7721578.12677657,4524,Petersburg,P,3317,42,1641,99,1676,100,2018,2022,{BCB15849-7466-46EB-920C-2A9FAE9E93C5},
-16783406.1501886,8977841.72474573,4525,Petersville,P,38,41,19,20,19,21,2018,2022,{841E8B3A-9424-4243-B588-EEB808D195AB},
-17541428.4432941,7876342.01149,4526,Pilot Point,P,72,24,44,18,28,9,2018,2022,{6C3B7B41-3AE1-40AB-AA91-33A20E34131E},
-18132067.7415223,8844267.79717352,4527,Pilot Station,P,380,125,208,74,172,65,2018,2022,{E1D5467A-F8D6-443B-B722-DE5C4F46B5F8},
-18177027.8565442,8866690.02949746,4528,Pitkas Point,P,239,74,134,47,105,31,2018,2022,{67B1D591-0300-4A96-A31C-7A141B8120D2},
-18013135.6099103,8182220.55941463,4529,Platinum,P,23,24,13,11,10,13,2018,2022,{B31B12CB-15A8-477A-A113-F6ACBD1D3120},
-16347842.0739484,9576235.32016767,4530,Pleasant Valley,P,623,424,337,236,286,279,2018,2022,{5DF24C5B-4FE5-4FFA-AE4F-CBDF97ACB787},
-14874645.1217256,7628682.66313674,4531,Point Baker,P,0,10,0,10,0,10,2018,2022,{406CA174-D318-4E54-BB1E-2B47EE0719E4},
-18560774.2481443,10551220.9335945,4532,Point Hope,P,649,125,359,74,290,70,2018,2022,{717918EA-EB98-4319-B4C9-D70D262F7CE2},
-18146094.2078674,10985618.6862481,4533,Point Lay,P,172,90,98,51,74,43,2018,2022,{ACCCEEDB-EFD5-4240-87ED-B1D77CEB08B8},
-16699130.5119596,8707839.29968711,4534,Point MacKenzie,P,1707,313,1430,229,277,151,2018,2022,{5736B8FC-BE6B-44A6-8A67-0A66F497EDC5},
-16740042.0404059,8633873.20918176,4535,Point Possession,P,0,10,0,10,0,10,2018,2022,{31997E44-F3ED-4BD0-87C7-471DA4CF099D},
-17198669.1317882,8301257.21371689,4536,Pope-Vannoy Landing,P,0,10,0,10,0,10,2018,2022,{966F0EEE-4376-4C8B-B1B8-6201D91E3EB4},
-14988834.9849211,7608192.66916027,4537,Port Alexander,P,39,24,23,16,16,11,2018,2022,{5A7529F3-5CC9-423D-AF30-9EE44F9D5E43},
-17179723.69548,8443509.99769365,4538,Port Alsworth,P,158,112,104,105,54,28,2018,2022,{2C14D0F5-3E1B-4BEC-ABCB-6AEED5368B0C},
-18573603.1596675,9677685.99167838,4539,Port Clarence,P,40,4,40,4,0,10,2018,2022,{6969DC3C-BFDA-4D1D-B7F5-4BCBF7C5318A},
-16901830.2430217,8256764.0324507,4540,Port Graham,P,142,66,97,49,45,23,2018,2022,{21416EC2-769C-45C8-9643-767865EF7130},
-17657388.0453865,7745840.42395497,4541,Port Heiden,P,63,25,32,15,31,15,2018,2022,{58FEECD6-E89F-44AF-B707-E2BF0B91605A},
-17018906.9014725,7939351.09939377,4542,Port Lions,P,124,51,56,20,68,35,2018,2022,{DDC4A50C-4C3E-4DEF-B660-9185BACAD8C5},
-14873087.3303524,7622856.10259486,4543,Port Protection,P,14,17,0,10,14,17,2018,2022,{F783848B-F9FA-4D67-B681-88C19008013B},
-17557289.3545486,8159923.18468303,4544,Portage Creek,P,3,6,3,6,0,10,2018,2022,{23F7C06A-DD1B-40D8-854F-09BE816DD5EB},
-16625854.2494228,8479794.59008735,4545,Primrose,P,84,69,15,21,69,60,2018,2022,{52520FE3-9874-4E97-BFD4-38DEE36B1FFD},
-16512821.5697,11152322.8883704,4546,Prudhoe Bay,P,1986,463,1494,361,492,210,2018,2022,{A86C2FBC-0704-4117-9A7E-E4A3DD3415BD},
-18022693.7423965,8344602.51586286,4547,Quinhagak,P,1079,169,532,86,547,95,2018,2022,{B6E9CAAD-60A0-4BA0-9CA6-A849C3DAFC42},
-16717050.1891427,9742232.5129247,4548,Rampart,P,41,32,20,14,21,19,2018,2022,{6202BDF2-C7DB-4E68-839D-27ED74C85EA2},
-17514413.7748041,8807696.69847597,4549,Red Devil,P,6,7,0,10,6,7,2018,2022,{60E24BB4-83DC-44A8-9CFE-7E855DA6622B},
-18128841.6338836,10468340.5094955,4550,Red Dog Mine,P,0,10,0,10,0,10,2018,2022,{1A6B04A0-B2D4-4ED2-9956-796E120EA73D},
-16818268.2429901,8518988.99464746,4551,Ridgeway,P,2749,461,1383,252,1366,293,2018,2022,{43789012-2A4F-4391-8762-748A33755153},
-17308950.6609477,9540015.86793776,4552,Ruby,P,194,64,106,32,88,37,2018,2022,{E0D07527-6185-42A6-87A3-465F20FDF512},
-17958449.4341672,8808069.09365902,4553,Russian Mission,P,51,43,18,16,33,29,2018,2022,{8DA86262-15AB-46C9-B997-7983A9FF34AB},
-16846360.4237045,8538573.48551882,4554,Salamatof,P,1189,231,805,168,384,81,2018,2022,{2606EF00-243D-41F4-890F-E340AD1ACFA5},
-16361428.1365655,9473341.78828841,4555,Salcha,P,689,210,413,159,276,88,2018,2022,{3AAD6031-4B4D-40A2-86B3-B59C6AE4046D},
-17866565.6586608,7428311.42002969,4556,Sand Point,P,1048,212,580,166,468,112,2018,2022,{BCCD0BE5-1002-4368-A664-108C425C91DD},
-18978195.0516515,9272224.04900901,4557,Savoonga,P,823,182,462,160,361,60,2018,2022,{72DFDB08-C634-4DC3-BA13-8C7F1E889436},
-14649379.7994303,7424010.4608575,4558,Saxman,P,361,96,199,63,162,49,2018,2022,{19994FB4-B48F-4B91-B7EA-9D86BD4F52BD},
-18432456.2977122,8821966.22863412,4559,Scammon Bay,P,506,116,281,67,225,66,2018,2022,{95BD0825-5CB3-4695-B177-4D026DA5894C},
-17812243.9906867,10044255.6550047,4560,Selawik,P,557,111,316,69,241,49,2018,2022,{E0F2C831-698F-4BCE-8AC1-4162BE7D6DCD},
-16881595.6604411,8283625.15742751,4561,Seldovia Village,P,209,55,103,32,106,30,2018,2022,{87E87454-91AC-49AF-B812-E5B5DF65D0C8},
-16889234.3859769,8276232.43753431,4562,Seldovia,P,182,61,92,31,90,38,2018,2022,{A8F5B7D5-CE39-47C3-BAB5-4BA4EDCEF514},
-16635498.343599,8422734.06749095,4563,Seward,P,2768,11,1807,193,961,193,2018,2022,{86E9E60C-762A-4D26-A7CC-57DC74916D5B},
-17758864.8987936,9016241.33130953,4564,Shageluk,P,65,28,37,16,28,18,2018,2022,{C1B6F29B-4A04-42DE-9F90-6F108C6C13A9},
