X,Y,OBJECTID,CommunityName,EntityName,LocalTaxableFullValue,StateTaxableOilandGasFullValue,TotalFVD,Population,PerCapitaFullValue,FVDYear,TaxableDatabaseLink,PeriodStartDate,PeriodEndDate,DataYear,AsOfDate
-131.667327123,55.3491724900001,915,Ketchikan Gateway Borough,Ketchikan Gateway Borough,1569343718,1824598300,1824598300,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.414155761,56.301263195,916,Chignik,City of Chignik,,0,26301000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.801426692,61.631239404,917,Houston,City of Houston,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-166.734271922,68.34808223,918,Point Hope,City of Point Hope,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.761009692,71.2893977270001,919,Barrow,City of Utqiagvik,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.761009692,71.2893977270001,920,Barrow,City of Utqiagvik,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-156.782438738,71.2923439560001,921,North Slope Borough,North Slope Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-154.857571399,59.9678738710001,922,Nondalton,City of Nondalton,,0,23166400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-157.138190492,66.888044295,923,Shungnak,City of Shungnak,0,5473000,5473000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.619015588,56.930076985,924,Port Heiden,City of Port Heiden,0,6440200,6440200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.445708278,58.109538071,925,Hoonah,City of Hoonah,,0,81505600,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.248805893,60.5590138950001,926,Kenai,City of Kenai,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-132.383608801,56.4704040010001,927,Wrangell,City & Borough of Wrangell,,0,232712700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-153.283671275,57.2134189120001,928,Old Harbor,City of Old Harbor,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.877123161,64.7426528560001,929,Galena,City of Galena,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-132.383608801,56.4704040010001,930,Wrangell,City & Borough of Wrangell,151940900,232712700,232712700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.95776302,56.8109592010001,931,Petersburg Borough,Petersburg Borough,323325125,465132000,465132000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.090741364,64.5627092120001,932,Nenana,City of Nenana,20722821,30493500,30493500,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.338623038,57.0490212610001,933,Sitka,City & Borough of Sitka,1241169400,1284593700,1284593700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-162.311266319,55.059508243,934,King Cove,City of King Cove,0,61793200,61793200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-154.857571399,59.9678738710001,935,Nondalton,City of Nondalton,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-160.010110213,66.6043915110001,936,Selawik,City of Selawik,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-154.857571399,59.9678738710001,937,Nondalton,City of Nondalton,0,23166400,23166400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.445708278,58.109538071,938,Hoonah,City of Hoonah,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-151.452734288,59.666969275,939,Kachemak,City of Kachemak,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-134.406639728,58.299839713,940,Juneau,City & Borough of Juneau,4987958282,5474917000,5474917000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-147.72571273,64.845132548,941,Fairbanks North Star Borough,Fairbanks North Star Borough,,742746640,11508526740,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-165.773539254,54.1343181060001,942,Akutan,City of Akutan,,0,28133300,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-161.129020243,65.9776538350001,943,Buckland,City of Buckland,,0,7142400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-153.981435303,57.537068333,944,Larsen Bay,City of Larsen Bay,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.311691136,59.4557315170001,945,Skagway,Municipality of Skagway,,0,386312000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.977704148,56.8166953580001,946,Kupreanof,City of Kupreanof,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-149.43922421,60.103127945,947,Seward,City of Seward,,13250730,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-165.773539254,54.1343181060001,948,Akutan,City of Akutan,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-163.41473878,54.8550308580001,949,False Pass,City of False Pass,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-132.95776302,56.8109592010001,950,Petersburg Borough,Petersburg Borough,,0,465132000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-154.894800179,59.7209709520001,951,Newhalen,City of Newhalen,,0,37070000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-147.72571273,64.845132548,952,Fairbanks North Star Borough,Fairbanks North Star Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-151.071346844,60.489540407,953,Kenai Peninsula Borough,Kenai Peninsula Borough,,1518606320,10374523920,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-133.944798805,56.9744498800001,954,Kake,City of Kake,,0,35294100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.108368917,61.5997112700001,955,Matanuska-Susitna Borough,Matanuska-Susitna Borough,9713602715,12038657130,12038657130,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-152.077703397,65.17118315,956,Tanana,City of Tanana,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.375750533,58.2090702340001,957,Egegik,City of Egegik,,0,24092500,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-133.096034543,55.554504191,958,Klawock,City of Klawock,,0,68122900,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-162.592989329,66.896675418,959,Kotzebue,City of Kotzebue,0,290388000,290388000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.311691136,59.4557315170001,960,Skagway,Municipality of Skagway,354023117,386312000,386312000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-157.856527844,67.086470778,961,Ambler,City of Ambler,0,7397100,7397100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.782438738,71.2923439560001,962,North Slope Borough,North Slope Borough,1151998325,22029344400,22029344400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-166.537681777,53.873092463,963,Unalaska,City of Unalaska,,0,687930100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.338623038,57.0490212610001,964,Sitka,City & Borough of Sitka,,0,1284593700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.882372754,66.907700923,965,Kobuk,City of Kobuk,0,3623700,3623700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-152.883441886,57.8666223910001,966,Port Lions,City of Port Lions,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.95776302,56.8109592010001,967,Petersburg Borough,Petersburg Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-136.229747556,57.960668701,968,Pelican,City of Pelican,,0,15386700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-153.283671275,57.2134189120001,969,Old Harbor,City of Old Harbor,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.117758078,61.599705762,970,Palmer,City of Palmer,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-152.397720943,57.7931666170001,971,Kodiak Island Borough,Kodiak Island Borough,1410192123,1637888200,1637888200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.071346844,60.489540407,972,Kenai Peninsula Borough,Kenai Peninsula Borough,7946687810,10374523920,10374523920,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.383608801,56.4704040010001,973,Wrangell,City & Borough of Wrangell,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-158.414155761,56.301263195,974,Chignik,City of Chignik,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-162.714987383,55.206567948,975,Cold Bay,City of Cold Bay,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-152.503985543,57.9232637970001,976,Ouzinkie,City of Ouzinkie,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-131.667327123,55.3491724900001,977,Ketchikan Gateway Borough,Ketchikan Gateway Borough,,0,1824598300,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-153.981435303,57.537068333,978,Larsen Bay,City of Larsen Bay,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-149.894847422,61.216277566,979,Anchorage,Municipality of Anchorage,36430497283,39957635940,39957635940,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-166.734271922,68.34808223,980,Point Hope,City of Point Hope,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-157.856527844,67.086470778,981,Ambler,City of Ambler,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-146.355080778,61.1302378840001,982,Valdez,City of Valdez,316447244,2394715690,2394715690,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-148.685972588,60.7722882320001,983,Whittier,City of Whittier,,1430740,101855640,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.619015588,56.930076985,984,Port Heiden,City of Port Heiden,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.577332759,57.5642993530001,985,Pilot Point,City of Pilot Point,0,9775800,9775800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-157.577332759,57.5642993530001,986,Pilot Point,City of Pilot Point,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-162.311266319,55.059508243,987,King Cove,City of King Cove,,0,61793200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.882372754,66.907700923,988,Kobuk,City of Kobuk,,0,3623700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-157.375750533,58.2090702340001,989,Egegik,City of Egegik,0,24092500,24092500,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.190781634,64.3433579520001,990,Anderson,City of Anderson,0,12330900,12330900,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.005844886,63.870384426,991,Denali Borough,Denali Borough,,0,364104100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-148.685972588,60.7722882320001,992,Whittier,City of Whittier,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-136.229747556,57.960668701,993,Pelican,City of Pelican,11244360,15386700,15386700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-164.539965503,67.7273868280001,994,Kivalina,City of Kivalina,0,3767600,3767600,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.444203276,61.5820984540001,995,Wasilla,City of Wasilla,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.577332759,57.5642993530001,996,Pilot Point,City of Pilot Point,,0,9775800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-154.894800179,59.7209709520001,997,Newhalen,City of Newhalen,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-156.667646678,58.6813712680001,998,Lake & Peninsula Borough,Lake & Peninsula Borough,0,172319800,172319800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.108368917,61.5997112700001,999,Matanuska-Susitna Borough,Matanuska-Susitna Borough,,10313230,12038657130,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.882372754,66.907700923,1000,Kobuk,City of Kobuk,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-153.283671275,57.2134189120001,1001,Old Harbor,City of Old Harbor,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-147.721248219,64.83969225,1002,Fairbanks,City of Fairbanks,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.108368917,61.5997112700001,1003,Matanuska-Susitna Borough,Matanuska-Susitna Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-163.175161039,62.0514716000001,1004,Saint Mary's,City of Saint Mary's,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.017271276,58.7273345340001,1005,Bristol Bay Borough,Bristol Bay Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-147.72571273,64.845132548,1006,Fairbanks North Star Borough,Fairbanks North Star Borough,8395670936,11508526740,11508526740,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-160.498090059,55.3409024270001,1007,Sand Point,City of Sand Point,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-161.129020243,65.9776538350001,1008,Buckland,City of Buckland,0,7142400,7142400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-162.728842192,66.076673359,1009,Deering,City of Deering,,0,3511800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-162.600077739,66.895165831,1010,Northwest Arctic Borough,Northwest Arctic Borough,0,767350100,767350100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.463078771,59.0393744300001,1011,Dillingham,City of Dillingham,,0,272213000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.452734288,59.666969275,1012,Kachemak,City of Kachemak,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.065851985,60.4904472050001,1013,Soldotna,City of Soldotna,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-143.612854105,70.1266124680001,1014,Kaktovik,City of Kaktovik,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.065851985,60.4904472050001,1015,Soldotna,City of Soldotna,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-165.408559864,64.4980896880001,1016,Nome,City of Nome,324932607,420455100,420455100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-131.667327123,55.3491724900001,1017,Ketchikan Gateway Borough,Ketchikan Gateway Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-131.597617767,55.318924232,1018,Saxman,City of Saxman,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-146.355080778,61.1302378840001,1019,Valdez,City of Valdez,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
,,1020,,,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-149.117758078,61.599705762,1021,Palmer,City of Palmer,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-161.129020243,65.9776538350001,1022,Buckland,City of Buckland,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.423547297,70.4821365240001,1023,Atqasuk,City of Atqasuk,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-134.406639728,58.299839713,1024,Juneau,City & Borough of Juneau,,0,5474917000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-160.032230519,70.6385394850001,1025,Wainwright,City of Wainwright,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-147.351496479,64.7549026460001,1026,North Pole,City of North Pole,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.414155761,56.301263195,1027,Chignik,City of Chignik,0,26301000,26301000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-158.619015588,56.930076985,1028,Port Heiden,City of Port Heiden,,0,6440200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.977704148,56.8166953580001,1029,Kupreanof,City of Kupreanof,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-133.096034543,55.554504191,1030,Klawock,City of Klawock,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-160.032230519,70.6385394850001,1031,Wainwright,City of Wainwright,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-139.750032443,59.5587608970001,1032,Yakutat,City & Borough of Yakutat,,0,78058800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-154.173245541,56.9468146410001,1033,Akhiok,City of Akhiok,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-149.894847422,61.216277566,1034,Anchorage,Municipality of Anchorage,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-152.397481181,57.7930013610001,1035,Kodiak,City of Kodiak,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-157.138190492,66.888044295,1036,Shungnak,City of Shungnak,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-151.532006619,59.6471875710001,1037,Homer,City of Homer,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-151.452734288,59.666969275,1038,Kachemak,City of Kachemak,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-160.437319167,66.974202818,1039,Kiana,City of Kiana,,0,11944200,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-132.8235136,55.205925898,1040,Hydaburg,City of Hydaburg,,0,18846800,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-166.537681777,53.873092463,1041,Unalaska,City of Unalaska,596668632,687930100,687930100,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-135.338623038,57.0490212610001,1042,Sitka,City & Borough of Sitka,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-161.046825761,66.833345041,1043,Noorvik,City of Noorvik,0,12393700,12393700,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-143.612854105,70.1266124680001,1044,Kaktovik,City of Kaktovik,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-147.351496479,64.7549026460001,1045,North Pole,City of North Pole,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-149.005844886,63.870384426,1046,Denali Borough,Denali Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-162.592989329,66.896675418,1047,Kotzebue,City of Kotzebue,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-156.782438738,71.2923439560001,1048,North Slope Borough,North Slope Borough,,20714663900,22029344400,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-164.539965503,67.7273868280001,1049,Kivalina,City of Kivalina,,0,3767600,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-131.597617767,55.318924232,1050,Saxman,City of Saxman,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.117758078,61.599705762,1051,Palmer,City of Palmer,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-131.648023287,55.342433328,1052,Ketchikan,City of Ketchikan,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-149.801426692,61.631239404,1053,Houston,City of Houston,0,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-145.760174884,60.5440629220001,1054,Cordova,City of Cordova,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-143.612854105,70.1266124680001,1055,Kaktovik,City of Kaktovik,,0,0,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-139.750032443,59.5587608970001,1056,Yakutat,City & Borough of Yakutat,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
-163.41473878,54.8550308580001,1057,False Pass,City of False Pass,,0,4617000,,,,,2018/01/01 00:00:00+00,2018/12/31 00:00:00+00,,2018/12/19 00:00:00+00
-156.667646678,58.6813712680001,1058,Lake & Peninsula Borough,Lake & Peninsula Borough,,,,,,,,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,,2019/12/01 00:00:00+00
